marital status	age	sex	district	1994Q1	1995Q1	1996Q1	1997Q1	1998Q1	1999Q1	2000Q1	2001Q1	2002Q4
Widowed	90-99 + years	Women	Polling area - 9. Vesterbro	19	21	22	20	23	21	19	19	19
Widowed	90-99 + years	Women	Polling area - 9. Nord	22	18	15	18	18	9	11	11	21
Widowed	90-99 + years	Women	Polling area - 9. Syd	35	24	32	35	38	47	54	55	58
Widowed	90-99 + years	Women	Polling area - 9. Øst	15	22	19	19	20	20	19	27	22
Widowed	90-99 + years	Women	Polling area - 9. Vest	30	20	17	15	15	11	18	17	17
Widowed	90-99 + years	Women	Polling area - 9. Midt	5	9	12	11	7	8	11	8	10
Widowed	90-99 + years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Copenhagen total	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Copenhagen total	1	0	0	0	0	0	0	1	0
Divorced	10-19 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Nørrebro	0	0	0	0	0	0	0	1	0
Divorced	10-19 years	Men	District - Vesterbro/Kongens Enghave	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	1	0
Divorced	10-19 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Nord	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Copenhagen total	4	4	3	1	2	0	2	1	2
Divorced	10-19 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Nørrebro	1	1	0	0	0	0	0	1	0
Divorced	10-19 years	Women	District - Vesterbro/Kongens Enghave	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Valby	0	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Vanløse	0	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Brønshøj-Husum	1	0	0	0	1	0	1	0	2
Divorced	10-19 years	Women	District - Bispebjerg	0	1	0	0	1	0	0	0	0
Divorced	10-19 years	Women	District - Amager Øst	1	1	0	0	0	0	1	0	0
Divorced	10-19 years	Women	District - Amager Vest	0	1	1	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Sundbyvester	0	1	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Nord	0	0	1	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Sundbyøster	0	1	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Nord	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	1	0	0
Divorced	10-19 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nord	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	1	0
Divorced	10-19 years	Women	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Øst	0	1	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Nord	0	1	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Syd	0	0	0	0	1	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Nord	0	0	0	0	0	0	0	0	1
Divorced	10-19 years	Women	Polling area - 7. Syd	0	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Øst	1	0	0	0	0	0	0	0	1
Divorced	10-19 years	Women	Polling area - 7. Vest	0	0	0	0	1	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	1	0	0
Divorced	10-19 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Syd	0	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Syd	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	20-29 years	Men	Copenhagen total	891	930	867	793	691	606	554	565	535
Divorced	20-29 years	Men	District - Indre By	69	57	48	46	38	38	34	22	20
Divorced	20-29 years	Men	District - Østerbro	85	80	74	60	51	41	43	36	35
Divorced	20-29 years	Men	District - Nørrebro	158	202	170	157	129	99	92	104	91
Divorced	20-29 years	Men	District - Vesterbro/Kongens Enghave	144	148	140	127	119	96	82	70	64
Divorced	20-29 years	Men	District - Valby	57	58	62	63	55	55	51	49	47
Divorced	20-29 years	Men	District - Vanløse	41	42	48	38	32	27	30	28	32
Divorced	20-29 years	Men	District - Brønshøj-Husum	33	31	37	36	23	20	20	29	33
Divorced	20-29 years	Men	District - Bispebjerg	94	107	88	87	82	73	63	66	69
Divorced	20-29 years	Men	District - Amager Øst	118	105	100	83	63	80	63	81	51
Divorced	20-29 years	Men	District - Amager Vest	65	70	70	61	62	52	52	56	63
Divorced	20-29 years	Men	Polling area - 1. Østerbro	16	11	13	13	8	8	9	8	6
Divorced	20-29 years	Men	Polling area - 1. Øst	11	8	10	9	6	5	6	2	2
Divorced	20-29 years	Men	Polling area - 1. Nord	7	13	3	4	6	4	6	6	5
Divorced	20-29 years	Men	Polling area - 1. Syd	16	21	16	7	8	9	7	10	7
Divorced	20-29 years	Men	Polling area - 1. Vest	19	17	19	14	11	7	7	3	9
Divorced	20-29 years	Men	Polling area - 1. Nordvest	16	10	13	13	12	8	8	7	6
Divorced	20-29 years	Men	Polling area - 2. Sundbyvester	15	13	15	12	13	13	17	14	18
Divorced	20-29 years	Men	Polling area - 2. Nord	23	29	30	28	22	16	17	17	22
Divorced	20-29 years	Men	Polling area - 2. Syd	2	4	5	3	2	3	0	1	2
Divorced	20-29 years	Men	Polling area - 2. Øst	12	8	5	8	10	10	10	12	12
Divorced	20-29 years	Men	Polling area - 2. Vest	13	16	15	10	15	10	8	12	9
Divorced	20-29 years	Men	Polling area - 3. Indre By	50	52	50	55	56	40	36	30	37
Divorced	20-29 years	Men	Polling area - 3. Nord	12	5	5	6	5	6	5	2	1
Divorced	20-29 years	Men	Polling area - 3. Syd	13	11	8	7	8	6	8	6	4
Divorced	20-29 years	Men	Polling area - 3. Øst	21	19	15	13	6	11	9	8	8
Divorced	20-29 years	Men	Polling area - 4. Sundbyøster	24	30	26	17	14	16	12	14	15
Divorced	20-29 years	Men	Polling area - 4. Nord	45	38	36	31	28	41	30	38	20
Divorced	20-29 years	Men	Polling area - 4. Syd	32	23	23	19	12	19	19	23	11
Divorced	20-29 years	Men	Polling area - 4. Øst	17	14	15	16	9	4	2	6	5
Divorced	20-29 years	Men	Polling area - 5. Nørrebro	16	28	22	23	14	12	15	14	10
Divorced	20-29 years	Men	Polling area - 5. Nord	30	40	24	17	19	14	11	17	22
Divorced	20-29 years	Men	Polling area - 5. Nørrebrohallen	15	18	23	31	23	11	15	17	9
Divorced	20-29 years	Men	Polling area - 5. Syd	17	18	17	15	12	5	10	5	9
Divorced	20-29 years	Men	Polling area - 5. Øst	17	24	22	20	20	14	8	7	4
Divorced	20-29 years	Men	Polling area - 5. Vest	27	31	20	13	12	16	14	17	15
Divorced	20-29 years	Men	Polling area - 5. Nordvest	36	43	42	38	29	27	19	27	22
Divorced	20-29 years	Men	Polling area - 6. Bispebjerg	26	26	22	20	14	13	19	19	27
Divorced	20-29 years	Men	Polling area - 6. Vest	21	31	34	32	35	24	18	18	14
Divorced	20-29 years	Men	Polling area - 6. Nord	7	7	7	6	10	13	8	9	3
Divorced	20-29 years	Men	Polling area - 6. Øst	3	3	1	4	1	2	1	3	4
Divorced	20-29 years	Men	Polling area - 6. Syd	37	40	24	25	22	21	17	17	21
Divorced	20-29 years	Men	Polling area - 7. Brønshøj	5	8	6	6	3	1	1	1	5
Divorced	20-29 years	Men	Polling area - 7. Nord	9	11	14	10	5	6	8	11	17
Divorced	20-29 years	Men	Polling area - 7. Syd	9	12	12	11	10	4	11	10	8
Divorced	20-29 years	Men	Polling area - 7. Øst	14	3	6	7	5	7	6	5	5
Divorced	20-29 years	Men	Polling area - 7. Vest	6	6	8	7	7	4	3	8	4
Divorced	20-29 years	Men	Polling area - 7. Nordvest	5	4	7	10	5	6	7	8	4
Divorced	20-29 years	Men	Polling area - 7. Katrinedal	3	5	12	6	4	5	3	2	7
Divorced	20-29 years	Men	Polling area - 7. Kirkebjerg	4	7	6	4	5	3	5	5	5
