marital status	age	sex	district	1985Q1	1986Q1	1987Q1	1988Q1	1989Q1	1990Q1	1991Q1	1992Q1	1993Q1
Widowed	80-89 years	Men	Polling area - 7. Syd	54	53	54	62	56	60	60	58	59
Widowed	80-89 years	Men	Polling area - 7. Øst	64	60	58	74	82	87	94	82	73
Widowed	80-89 years	Men	Polling area - 7. Vest	60	61	65	76	77	81	72	72	84
Widowed	80-89 years	Men	Polling area - 7. Nordvest	41	37	41	50	53	54	48	48	47
Widowed	80-89 years	Men	Polling area - 7. Katrinedal	24	25	27	33	34	36	45	46	45
Widowed	80-89 years	Men	Polling area - 7. Kirkebjerg	26	25	25	27	21	24	18	21	17
Widowed	80-89 years	Men	Polling area - 7. Vanløse	47	46	41	47	57	61	60	70	72
Widowed	80-89 years	Men	Polling area - 8. Valby	60	55	56	60	62	61	58	50	53
Widowed	80-89 years	Men	Polling area - 8. Nord	46	47	41	48	47	51	54	57	56
Widowed	80-89 years	Men	Polling area - 8. Syd	23	27	25	25	25	27	29	30	32
Widowed	80-89 years	Men	Polling area - 8. Vest	25	28	39	41	40	35	31	27	33
Widowed	80-89 years	Men	Polling area - 8. Sydøst	20	21	23	24	27	26	24	20	25
Widowed	80-89 years	Men	Polling area - 8. Midt	31	35	32	40	40	40	50	39	40
Widowed	80-89 years	Men	Polling area - 9. Vesterbro	34	32	38	38	36	32	34	23	22
Widowed	80-89 years	Men	Polling area - 9. Nord	22	25	19	21	18	18	21	20	24
Widowed	80-89 years	Men	Polling area - 9. Syd	39	34	35	43	42	39	53	60	57
Widowed	80-89 years	Men	Polling area - 9. Øst	16	15	14	14	18	18	13	16	18
Widowed	80-89 years	Men	Polling area - 9. Vest	37	31	24	24	30	34	29	29	25
Widowed	80-89 years	Men	Polling area - 9. Midt	33	30	32	29	25	18	24	21	21
Widowed	80-89 years	Men	Polling area - 9. Sydhavn	6	6	5	6	10	9	0	0	0
Widowed	80-89 years	Women	Copenhagen total	10696	10816	11019	11050	11118	11293	11229	11058	11079
Widowed	80-89 years	Women	District - Indre By	639	627	624	606	598	585	573	561	547
Widowed	80-89 years	Women	District - Østerbro	1542	1620	1654	1657	1643	1662	1625	1553	1531
Widowed	80-89 years	Women	District - Nørrebro	1450	1397	1350	1301	1292	1305	1201	1165	1176
Widowed	80-89 years	Women	District - Vesterbro/Kongens Enghave	870	838	824	854	844	820	790	770	740
Widowed	80-89 years	Women	District - Valby	1093	1112	1162	1185	1212	1279	1317	1265	1271
Widowed	80-89 years	Women	District - Vanløse	892	927	935	967	1005	1027	1068	1078	1092
Widowed	80-89 years	Women	District - Brønshøj-Husum	829	794	833	893	897	923	939	964	987
Widowed	80-89 years	Women	District - Bispebjerg	1285	1368	1480	1484	1551	1568	1603	1613	1641
Widowed	80-89 years	Women	District - Amager Øst	976	991	989	999	998	1022	997	995	979
Widowed	80-89 years	Women	District - Amager Vest	1120	1142	1168	1104	1078	1102	1116	1093	1115
Widowed	80-89 years	Women	Polling area - 1. Østerbro	236	247	256	256	265	270	266	247	248
Widowed	80-89 years	Women	Polling area - 1. Øst	92	100	107	103	101	110	102	102	100
Widowed	80-89 years	Women	Polling area - 1. Nord	260	252	259	291	279	285	279	262	257
Widowed	80-89 years	Women	Polling area - 1. Syd	210	206	210	205	201	192	181	170	174
Widowed	80-89 years	Women	Polling area - 1. Vest	442	468	470	454	453	452	452	437	416
Widowed	80-89 years	Women	Polling area - 1. Nordvest	302	347	352	348	344	353	345	335	336
Widowed	80-89 years	Women	Polling area - 2. Sundbyvester	333	360	380	395	389	428	442	433	449
Widowed	80-89 years	Women	Polling area - 2. Nord	381	391	402	407	401	399	383	379	391
Widowed	80-89 years	Women	Polling area - 2. Syd	144	129	116	12	11	12	10	8	11
Widowed	80-89 years	Women	Polling area - 2. Øst	95	89	88	111	101	86	101	98	96
Widowed	80-89 years	Women	Polling area - 2. Vest	167	173	182	179	176	177	180	175	168
Widowed	80-89 years	Women	Polling area - 3. Indre By	165	162	151	150	151	144	141	132	115
Widowed	80-89 years	Women	Polling area - 3. Nord	158	148	156	144	138	134	130	128	123
Widowed	80-89 years	Women	Polling area - 3. Syd	112	113	103	102	103	101	97	92	96
Widowed	80-89 years	Women	Polling area - 3. Øst	204	204	214	210	206	206	205	210	213
Widowed	80-89 years	Women	Polling area - 4. Sundbyøster	238	230	236	238	238	240	227	220	211
Widowed	80-89 years	Women	Polling area - 4. Nord	354	360	342	338	336	340	342	322	319
Widowed	80-89 years	Women	Polling area - 4. Syd	220	233	232	237	231	230	222	228	230
Widowed	80-89 years	Women	Polling area - 4. Øst	164	168	179	186	193	212	206	225	219
Widowed	80-89 years	Women	Polling area - 5. Nørrebro	402	391	357	335	321	319	279	263	244
Widowed	80-89 years	Women	Polling area - 5. Nord	246	235	228	221	225	219	205	192	195
Widowed	80-89 years	Women	Polling area - 5. Nørrebrohallen	118	131	130	124	137	142	129	149	151
Widowed	80-89 years	Women	Polling area - 5. Syd	84	92	100	107	106	112	110	100	105
Widowed	80-89 years	Women	Polling area - 5. Øst	188	165	174	163	154	156	142	151	163
Widowed	80-89 years	Women	Polling area - 5. Vest	159	147	134	135	138	141	141	135	134
Widowed	80-89 years	Women	Polling area - 5. Nordvest	253	236	227	216	211	216	195	175	184
Widowed	80-89 years	Women	Polling area - 6. Bispebjerg	256	288	316	320	345	337	366	368	375
Widowed	80-89 years	Women	Polling area - 6. Vest	216	219	231	241	244	240	268	260	244
Widowed	80-89 years	Women	Polling area - 6. Nord	366	389	399	400	414	435	397	405	439
Widowed	80-89 years	Women	Polling area - 6. Øst	154	169	197	190	219	228	256	277	273
Widowed	80-89 years	Women	Polling area - 6. Syd	293	303	337	333	329	328	316	303	310
Widowed	80-89 years	Women	Polling area - 7. Brønshøj	145	142	157	152	168	164	156	160	155
Widowed	80-89 years	Women	Polling area - 7. Nord	57	46	44	42	45	46	46	48	46
Widowed	80-89 years	Women	Polling area - 7. Syd	250	256	251	274	276	285	295	296	301
Widowed	80-89 years	Women	Polling area - 7. Øst	264	270	278	291	310	310	317	329	342
Widowed	80-89 years	Women	Polling area - 7. Vest	295	288	302	326	324	330	312	316	323
Widowed	80-89 years	Women	Polling area - 7. Nordvest	179	162	170	189	176	194	206	216	220
Widowed	80-89 years	Women	Polling area - 7. Katrinedal	145	155	152	162	171	171	214	211	223
Widowed	80-89 years	Women	Polling area - 7. Kirkebjerg	135	131	133	125	118	122	110	114	110
Widowed	80-89 years	Women	Polling area - 7. Vanløse	251	271	281	299	314	328	351	352	359
Widowed	80-89 years	Women	Polling area - 8. Valby	294	297	314	304	309	321	325	304	304
Widowed	80-89 years	Women	Polling area - 8. Nord	268	272	266	294	303	320	326	326	323
Widowed	80-89 years	Women	Polling area - 8. Syd	89	88	91	91	94	102	115	105	105
Widowed	80-89 years	Women	Polling area - 8. Vest	142	148	168	173	187	194	195	186	192
Widowed	80-89 years	Women	Polling area - 8. Sydøst	100	106	113	113	108	122	118	129	132
Widowed	80-89 years	Women	Polling area - 8. Midt	200	201	210	210	211	220	238	215	215
Widowed	80-89 years	Women	Polling area - 9. Vesterbro	156	143	143	144	135	130	126	113	110
Widowed	80-89 years	Women	Polling area - 9. Nord	117	125	123	123	116	123	115	109	107
Widowed	80-89 years	Women	Polling area - 9. Syd	190	187	187	205	220	216	230	237	237
Widowed	80-89 years	Women	Polling area - 9. Øst	112	105	107	111	110	95	90	89	79
Widowed	80-89 years	Women	Polling area - 9. Vest	161	147	141	142	140	138	128	119	109
Widowed	80-89 years	Women	Polling area - 9. Midt	125	118	111	116	107	101	100	103	98
Widowed	80-89 years	Women	Polling area - 9. Sydhavn	9	13	12	13	16	17	1	0	0
Widowed	90-99 + years	Men	Copenhagen total	337	338	348	341	330	341	322	339	332
Widowed	90-99 + years	Men	District - Indre By	19	16	17	18	17	20	19	19	12
Widowed	90-99 + years	Men	District - Østerbro	44	40	34	46	47	51	49	47	52
Widowed	90-99 + years	Men	District - Nørrebro	59	47	53	43	51	58	60	42	48
Widowed	90-99 + years	Men	District - Vesterbro/Kongens Enghave	28	31	32	29	26	23	19	25	23
Widowed	90-99 + years	Men	District - Valby	35	35	41	35	46	40	31	39	42
Widowed	90-99 + years	Men	District - Vanløse	16	23	22	24	26	26	25	25	28
Widowed	90-99 + years	Men	District - Brønshøj-Husum	28	35	36	36	25	26	27	33	26
Widowed	90-99 + years	Men	District - Bispebjerg	42	43	40	40	32	33	37	47	48
Widowed	90-99 + years	Men	District - Amager Øst	28	29	32	30	21	22	18	26	23
Widowed	90-99 + years	Men	District - Amager Vest	38	39	41	40	39	42	37	36	30
Widowed	90-99 + years	Men	Polling area - 1. Østerbro	8	5	4	9	8	9	9	7	6
Widowed	90-99 + years	Men	Polling area - 1. Øst	1	1	1	1	1	1	1	1	0
Widowed	90-99 + years	Men	Polling area - 1. Nord	8	7	4	6	7	6	8	6	9
Widowed	90-99 + years	Men	Polling area - 1. Syd	4	5	4	5	6	7	6	3	3
Widowed	90-99 + years	Men	Polling area - 1. Vest	11	13	11	13	16	18	16	18	16
Widowed	90-99 + years	Men	Polling area - 1. Nordvest	12	9	10	12	9	10	9	12	18
Widowed	90-99 + years	Men	Polling area - 2. Sundbyvester	17	16	20	19	19	22	21	17	12
Widowed	90-99 + years	Men	Polling area - 2. Nord	11	12	10	12	14	15	14	12	11
Widowed	90-99 + years	Men	Polling area - 2. Syd	3	4	4	1	1	1	0	0	0
Widowed	90-99 + years	Men	Polling area - 2. Øst	3	3	3	3	2	0	0	2	2
Widowed	90-99 + years	Men	Polling area - 2. Vest	4	4	4	5	3	4	2	5	5
Widowed	90-99 + years	Men	Polling area - 3. Indre By	3	2	4	7	5	5	6	4	3
Widowed	90-99 + years	Men	Polling area - 3. Nord	4	6	5	3	2	3	1	3	3
Widowed	90-99 + years	Men	Polling area - 3. Syd	2	0	0	1	2	4	3	4	1
Widowed	90-99 + years	Men	Polling area - 3. Øst	10	8	8	7	8	8	9	8	5
Widowed	90-99 + years	Men	Polling area - 4. Sundbyøster	9	7	6	6	6	5	2	3	5
Widowed	90-99 + years	Men	Polling area - 4. Nord	10	14	14	10	5	8	11	13	8
Widowed	90-99 + years	Men	Polling area - 4. Syd	6	5	6	7	3	3	2	4	6
Widowed	90-99 + years	Men	Polling area - 4. Øst	3	3	6	7	7	6	3	6	4
Widowed	90-99 + years	Men	Polling area - 5. Nørrebro	34	24	24	17	21	20	17	11	12
Widowed	90-99 + years	Men	Polling area - 5. Nord	4	4	2	4	4	7	7	3	5
Widowed	90-99 + years	Men	Polling area - 5. Nørrebrohallen	0	0	1	3	4	3	6	4	4
Widowed	90-99 + years	Men	Polling area - 5. Syd	2	3	8	6	7	5	5	5	3
Widowed	90-99 + years	Men	Polling area - 5. Øst	7	8	7	5	6	11	14	11	13
Widowed	90-99 + years	Men	Polling area - 5. Vest	7	7	8	5	5	6	5	3	4
Widowed	90-99 + years	Men	Polling area - 5. Nordvest	5	1	3	3	4	6	6	5	7
Widowed	90-99 + years	Men	Polling area - 6. Bispebjerg	4	3	2	3	2	3	3	6	4
Widowed	90-99 + years	Men	Polling area - 6. Vest	10	10	6	7	4	5	4	4	4
Widowed	90-99 + years	Men	Polling area - 6. Nord	17	18	20	16	14	14	17	21	23
Widowed	90-99 + years	Men	Polling area - 6. Øst	2	3	4	4	6	5	4	5	8
Widowed	90-99 + years	Men	Polling area - 6. Syd	9	9	8	10	6	6	9	11	9
Widowed	90-99 + years	Men	Polling area - 7. Brønshøj	3	7	7	8	8	5	7	8	7
Widowed	90-99 + years	Men	Polling area - 7. Nord	2	2	1	1	0	0	1	1	0
Widowed	90-99 + years	Men	Polling area - 7. Syd	2	3	4	3	5	8	7	8	9
Widowed	90-99 + years	Men	Polling area - 7. Øst	7	13	12	13	8	6	6	7	8
Widowed	90-99 + years	Men	Polling area - 7. Vest	12	12	14	14	11	15	13	16	9
Widowed	90-99 + years	Men	Polling area - 7. Nordvest	6	6	7	5	2	2	3	4	7
Widowed	90-99 + years	Men	Polling area - 7. Katrinedal	4	6	6	7	5	5	6	5	5
Widowed	90-99 + years	Men	Polling area - 7. Kirkebjerg	5	3	2	1	4	5	3	2	2
Widowed	90-99 + years	Men	Polling area - 7. Vanløse	3	6	5	8	8	6	6	7	7
Widowed	90-99 + years	Men	Polling area - 8. Valby	7	5	7	8	9	7	6	6	6
Widowed	90-99 + years	Men	Polling area - 8. Nord	4	6	6	5	9	8	6	8	8
Widowed	90-99 + years	Men	Polling area - 8. Syd	1	4	6	5	5	4	4	3	5
Widowed	90-99 + years	Men	Polling area - 8. Vest	4	6	9	8	14	14	7	11	11
Widowed	90-99 + years	Men	Polling area - 8. Sydøst	6	3	6	5	5	2	1	4	2
Widowed	90-99 + years	Men	Polling area - 8. Midt	13	11	7	4	4	5	7	7	10
Widowed	90-99 + years	Men	Polling area - 9. Vesterbro	4	4	3	3	2	2	5	7	6
Widowed	90-99 + years	Men	Polling area - 9. Nord	5	4	6	5	3	2	1	5	3
Widowed	90-99 + years	Men	Polling area - 9. Syd	4	6	4	4	5	5	3	3	4
Widowed	90-99 + years	Men	Polling area - 9. Øst	5	4	3	3	3	2	0	2	2
Widowed	90-99 + years	Men	Polling area - 9. Vest	8	8	9	7	4	3	5	6	6
Widowed	90-99 + years	Men	Polling area - 9. Midt	1	5	7	7	9	9	5	2	2
Widowed	90-99 + years	Men	Polling area - 9. Sydhavn	1	0	0	0	0	0	0	0	0
Widowed	90-99 + years	Women	Copenhagen total	1511	1604	1699	1751	1815	1881	1912	2031	2125
Widowed	90-99 + years	Women	District - Indre By	72	67	80	88	89	96	100	116	112
Widowed	90-99 + years	Women	District - Østerbro	234	245	249	255	274	289	297	322	339
Widowed	90-99 + years	Women	District - Nørrebro	277	282	296	322	320	314	319	317	294
Widowed	90-99 + years	Women	District - Vesterbro/Kongens Enghave	94	106	102	104	93	100	111	121	143
Widowed	90-99 + years	Women	District - Valby	146	163	184	186	197	215	233	249	248
Widowed	90-99 + years	Women	District - Vanløse	96	103	113	120	129	145	133	153	162
Widowed	90-99 + years	Women	District - Brønshøj-Husum	156	172	182	179	187	198	182	185	203
Widowed	90-99 + years	Women	District - Bispebjerg	159	165	175	187	195	199	197	206	245
Widowed	90-99 + years	Women	District - Amager Øst	85	103	110	118	133	129	134	134	145
Widowed	90-99 + years	Women	District - Amager Vest	192	198	208	192	198	196	205	228	234
Widowed	90-99 + years	Women	Polling area - 1. Østerbro	25	23	23	27	26	28	26	29	30
Widowed	90-99 + years	Women	Polling area - 1. Øst	13	12	11	11	8	10	8	8	10
Widowed	90-99 + years	Women	Polling area - 1. Nord	45	58	57	54	54	58	64	62	66
Widowed	90-99 + years	Women	Polling area - 1. Syd	26	23	25	20	24	29	27	28	31
Widowed	90-99 + years	Women	Polling area - 1. Vest	77	75	83	88	95	95	104	117	120
Widowed	90-99 + years	Women	Polling area - 1. Nordvest	48	54	50	55	67	69	68	78	82
Widowed	90-99 + years	Women	Polling area - 2. Sundbyvester	80	76	82	95	92	95	107	117	117
Widowed	90-99 + years	Women	Polling area - 2. Nord	37	45	50	54	56	59	59	69	68
Widowed	90-99 + years	Women	Polling area - 2. Syd	36	35	32	2	3	3	1	1	1
Widowed	90-99 + years	Women	Polling area - 2. Øst	19	26	24	20	25	16	18	18	22
Widowed	90-99 + years	Women	Polling area - 2. Vest	20	16	20	21	22	23	20	23	26
Widowed	90-99 + years	Women	Polling area - 3. Indre By	21	17	17	18	21	27	28	27	22
Widowed	90-99 + years	Women	Polling area - 3. Nord	16	16	16	19	17	20	27	33	29
Widowed	90-99 + years	Women	Polling area - 3. Syd	13	11	16	16	14	12	13	16	16
Widowed	90-99 + years	Women	Polling area - 3. Øst	22	23	31	35	37	37	33	40	45
Widowed	90-99 + years	Women	Polling area - 4. Sundbyøster	27	30	33	35	34	32	31	31	30
Widowed	90-99 + years	Women	Polling area - 4. Nord	33	40	37	42	44	45	50	50	61
Widowed	90-99 + years	Women	Polling area - 4. Syd	13	19	25	27	33	29	27	31	34
Widowed	90-99 + years	Women	Polling area - 4. Øst	12	14	15	14	22	23	26	22	20
Widowed	90-99 + years	Women	Polling area - 5. Nørrebro	111	107	102	110	109	105	104	81	73
Widowed	90-99 + years	Women	Polling area - 5. Nord	39	35	53	63	52	51	50	47	49
Widowed	90-99 + years	Women	Polling area - 5. Nørrebrohallen	11	12	10	12	13	19	18	21	18
Widowed	90-99 + years	Women	Polling area - 5. Syd	18	20	25	26	33	25	30	38	41
Widowed	90-99 + years	Women	Polling area - 5. Øst	45	53	47	58	56	60	60	66	62
Widowed	90-99 + years	Women	Polling area - 5. Vest	24	27	26	23	26	25	27	27	19
Widowed	90-99 + years	Women	Polling area - 5. Nordvest	29	28	33	30	31	29	30	37	32
Widowed	90-99 + years	Women	Polling area - 6. Bispebjerg	15	19	23	28	25	31	29	38	52
Widowed	90-99 + years	Women	Polling area - 6. Vest	15	22	18	20	25	27	30	32	40
Widowed	90-99 + years	Women	Polling area - 6. Nord	87	82	89	89	94	82	79	80	83
Widowed	90-99 + years	Women	Polling area - 6. Øst	13	13	11	16	15	19	19	19	24
Widowed	90-99 + years	Women	Polling area - 6. Syd	29	29	34	34	36	40	40	37	46
Widowed	90-99 + years	Women	Polling area - 7. Brønshøj	16	23	24	23	17	26	23	26	31
Widowed	90-99 + years	Women	Polling area - 7. Nord	9	11	8	10	10	12	11	11	12
Widowed	90-99 + years	Women	Polling area - 7. Syd	23	23	21	24	22	25	28	43	37
Widowed	90-99 + years	Women	Polling area - 7. Øst	24	34	35	32	41	45	41	49	54
Widowed	90-99 + years	Women	Polling area - 7. Vest	80	78	80	81	87	93	85	80	93
Widowed	90-99 + years	Women	Polling area - 7. Nordvest	36	42	54	52	52	48	38	37	38
Widowed	90-99 + years	Women	Polling area - 7. Katrinedal	24	21	22	27	25	32	33	36	37
Widowed	90-99 + years	Women	Polling area - 7. Kirkebjerg	9	11	14	16	23	20	14	12	12
Widowed	90-99 + years	Women	Polling area - 7. Vanløse	31	32	37	34	39	42	42	44	51
Widowed	90-99 + years	Women	Polling area - 8. Valby	22	24	28	33	35	39	40	52	54
Widowed	90-99 + years	Women	Polling area - 8. Nord	22	28	39	33	38	42	41	38	42
Widowed	90-99 + years	Women	Polling area - 8. Syd	11	15	18	16	17	14	18	25	28
Widowed	90-99 + years	Women	Polling area - 8. Vest	29	31	35	40	39	43	50	50	46
Widowed	90-99 + years	Women	Polling area - 8. Sydøst	25	24	24	19	23	30	32	31	28
Widowed	90-99 + years	Women	Polling area - 8. Midt	37	41	40	45	45	47	52	53	50
Widowed	90-99 + years	Women	Polling area - 9. Vesterbro	17	24	17	17	14	17	19	23	23
Widowed	90-99 + years	Women	Polling area - 9. Nord	17	16	15	18	21	15	18	21	26
Widowed	90-99 + years	Women	Polling area - 9. Syd	12	15	21	20	15	19	23	27	37
Widowed	90-99 + years	Women	Polling area - 9. Øst	15	19	20	19	17	20	20	18	23
Widowed	90-99 + years	Women	Polling area - 9. Vest	21	19	20	20	19	19	24	26	26
Widowed	90-99 + years	Women	Polling area - 9. Midt	10	11	8	8	6	10	7	6	8
Widowed	90-99 + years	Women	Polling area - 9. Sydhavn	2	2	1	2	1	0	0	0	0
Divorced	0-9 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Copenhagen total	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Vanløse	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Divorced	0-9 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
