marital status	age	sex	district	2003Q4	2004Q4	2005Q4	2006Q4	2007Q4	2008Q4	2009Q4	2010Q4	2011Q4
Divorced	10-19 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Øst	0	0	0	0	1	1	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Copenhagen total	0	0	0	0	2	1	1	0	1
Divorced	10-19 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Østerbro	0	0	0	0	0	1	1	0	0
Divorced	10-19 years	Women	District - Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	1	0	0	0	1
Divorced	10-19 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Vanløse	0	0	0	0	1	0	0	0	0
Divorced	10-19 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Nord	0	0	0	0	0	1	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	1	0	0
Divorced	10-19 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Vanløse	0	0	0	0	1	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Syd	0	0	0	0	0	0	0	0	1
Divorced	10-19 years	Women	Polling area - 9. Øst	0	0	0	0	1	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	20-29 years	Men	Copenhagen total	457	458	413	331	273	253	220	231	215
Divorced	20-29 years	Men	District - Indre By	17	15	23	21	25	17	11	12	14
Divorced	20-29 years	Men	District - Østerbro	42	47	35	25	19	11	8	16	16
Divorced	20-29 years	Men	District - Nørrebro	81	78	61	49	37	35	32	35	22
Divorced	20-29 years	Men	District - Vesterbro/Kongens Enghave	59	59	49	42	40	30	29	35	31
Divorced	20-29 years	Men	District - Valby	41	49	46	26	18	23	14	16	21
Divorced	20-29 years	Men	District - Vanløse	20	27	17	16	11	20	16	14	13
Divorced	20-29 years	Men	District - Brønshøj-Husum	31	39	42	33	30	13	18	15	13
Divorced	20-29 years	Men	District - Bispebjerg	46	39	50	38	26	34	36	31	37
Divorced	20-29 years	Men	District - Amager Øst	47	49	38	28	26	34	29	28	20
Divorced	20-29 years	Men	District - Amager Vest	52	43	32	34	26	24	18	22	17
Divorced	20-29 years	Men	Polling area - 1. Østerbro	6	6	5	7	4	2	1	1	1
Divorced	20-29 years	Men	Polling area - 1. Øst	7	5	4	2	4	2	1	1	0
Divorced	20-29 years	Men	Polling area - 1. Nord	6	4	2	2	0	0	0	3	4
Divorced	20-29 years	Men	Polling area - 1. Syd	5	12	9	5	2	1	1	5	4
Divorced	20-29 years	Men	Polling area - 1. Vest	9	11	9	2	3	3	4	4	3
Divorced	20-29 years	Men	Polling area - 1. Nordvest	9	9	6	7	6	3	1	2	4
Divorced	20-29 years	Men	Polling area - 2. Sundbyvester	13	10	4	4	2	3	6	7	2
Divorced	20-29 years	Men	Polling area - 2. Nord	25	26	20	16	15	14	8	5	6
Divorced	20-29 years	Men	Polling area - 2. Syd	3	2	1	2	2	2	0	3	3
Divorced	20-29 years	Men	Polling area - 2. Øst	5	2	3	7	2	2	2	4	2
Divorced	20-29 years	Men	Polling area - 2. Vest	6	3	4	5	5	3	2	3	4
Divorced	20-29 years	Men	Polling area - 3. Indre By	27	17	25	28	22	16	11	10	16
Divorced	20-29 years	Men	Polling area - 3. Nord	2	0	4	4	6	2	1	2	1
Divorced	20-29 years	Men	Polling area - 3. Syd	4	2	4	3	4	5	4	2	0
Divorced	20-29 years	Men	Polling area - 3. Øst	5	9	10	5	8	6	4	5	8
Divorced	20-29 years	Men	Polling area - 4. Sundbyøster	12	15	9	12	7	9	9	6	3
Divorced	20-29 years	Men	Polling area - 4. Nord	19	18	13	6	4	13	10	9	9
Divorced	20-29 years	Men	Polling area - 4. Syd	6	7	9	6	10	8	7	9	6
Divorced	20-29 years	Men	Polling area - 4. Øst	10	9	7	4	5	4	3	4	2
Divorced	20-29 years	Men	Polling area - 5. Nørrebro	12	6	2	8	7	6	1	0	0
Divorced	20-29 years	Men	Polling area - 5. Nord	17	12	11	11	5	4	3	9	5
Divorced	20-29 years	Men	Polling area - 5. Nørrebrohallen	14	17	11	8	5	5	8	7	3
Divorced	20-29 years	Men	Polling area - 5. Syd	8	14	13	4	2	4	5	5	3
Divorced	20-29 years	Men	Polling area - 5. Øst	6	3	2	4	4	6	4	2	3
Divorced	20-29 years	Men	Polling area - 5. Vest	6	9	6	3	4	2	2	1	0
Divorced	20-29 years	Men	Polling area - 5. Nordvest	18	17	16	11	10	8	9	11	8
Divorced	20-29 years	Men	Polling area - 6. Bispebjerg	14	10	19	14	12	13	13	9	8
Divorced	20-29 years	Men	Polling area - 6. Vest	8	9	12	12	6	3	3	2	4
Divorced	20-29 years	Men	Polling area - 6. Nord	4	4	3	4	4	8	4	3	6
Divorced	20-29 years	Men	Polling area - 6. Øst	5	5	4	3	3	2	4	3	3
Divorced	20-29 years	Men	Polling area - 6. Syd	15	11	12	5	1	8	12	14	16
Divorced	20-29 years	Men	Polling area - 7. Brønshøj	6	8	3	1	1	1	3	0	0
Divorced	20-29 years	Men	Polling area - 7. Nord	14	16	17	15	10	6	8	6	5
Divorced	20-29 years	Men	Polling area - 7. Syd	3	8	4	6	2	4	6	5	3
Divorced	20-29 years	Men	Polling area - 7. Øst	5	8	8	5	6	2	1	2	4
Divorced	20-29 years	Men	Polling area - 7. Vest	4	7	11	11	12	4	4	4	4
Divorced	20-29 years	Men	Polling area - 7. Nordvest	5	4	4	2	2	0	2	3	0
Divorced	20-29 years	Men	Polling area - 7. Katrinedal	3	6	3	2	2	3	3	1	2
Divorced	20-29 years	Men	Polling area - 7. Kirkebjerg	5	6	4	1	1	3	2	2	4
Divorced	20-29 years	Men	Polling area - 7. Vanløse	6	3	5	6	5	10	5	6	4
Divorced	20-29 years	Men	Polling area - 8. Valby	7	9	7	2	2	5	3	3	5
Divorced	20-29 years	Men	Polling area - 8. Nord	10	7	4	3	3	6	3	2	4
Divorced	20-29 years	Men	Polling area - 8. Syd	8	11	9	6	6	4	1	2	3
Divorced	20-29 years	Men	Polling area - 8. Vest	7	8	12	7	4	3	3	5	6
Divorced	20-29 years	Men	Polling area - 8. Sydøst	3	9	8	3	1	2	0	0	0
Divorced	20-29 years	Men	Polling area - 8. Midt	6	5	6	5	2	3	4	4	3
Divorced	20-29 years	Men	Polling area - 9. Vesterbro	10	9	6	3	2	3	5	2	3
Divorced	20-29 years	Men	Polling area - 9. Nord	10	12	8	7	5	3	4	4	2
Divorced	20-29 years	Men	Polling area - 9. Syd	18	16	9	8	7	7	4	11	6
Divorced	20-29 years	Men	Polling area - 9. Øst	3	4	6	6	9	6	7	8	9
Divorced	20-29 years	Men	Polling area - 9. Vest	12	10	12	12	9	7	5	5	4
Divorced	20-29 years	Men	Polling area - 9. Midt	6	8	8	6	8	4	2	1	2
Divorced	20-29 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	2	4	5
Divorced	20-29 years	Women	Copenhagen total	960	932	915	811	692	633	543	498	449
Divorced	20-29 years	Women	District - Indre By	57	56	56	41	37	30	26	26	22
Divorced	20-29 years	Women	District - Østerbro	88	85	89	72	52	61	46	44	40
Divorced	20-29 years	Women	District - Nørrebro	188	175	152	130	111	102	79	77	74
Divorced	20-29 years	Women	District - Vesterbro/Kongens Enghave	128	112	107	111	102	74	65	57	44
Divorced	20-29 years	Women	District - Valby	84	85	84	80	73	68	59	37	49
Divorced	20-29 years	Women	District - Vanløse	34	33	40	37	30	31	30	28	22
Divorced	20-29 years	Women	District - Brønshøj-Husum	76	78	69	69	62	53	48	36	40
Divorced	20-29 years	Women	District - Bispebjerg	110	109	120	99	85	88	75	72	55
Divorced	20-29 years	Women	District - Amager Øst	101	92	98	82	66	57	59	59	51
Divorced	20-29 years	Women	District - Amager Vest	86	93	89	78	65	58	46	50	42
Divorced	20-29 years	Women	Polling area - 1. Østerbro	17	19	16	15	10	14	9	7	6
Divorced	20-29 years	Women	Polling area - 1. Øst	4	6	10	7	4	3	4	3	2
Divorced	20-29 years	Women	Polling area - 1. Nord	5	8	11	7	6	12	6	5	5
Divorced	20-29 years	Women	Polling area - 1. Syd	18	17	15	12	8	9	4	7	5
Divorced	20-29 years	Women	Polling area - 1. Vest	18	14	15	20	13	12	12	10	10
Divorced	20-29 years	Women	Polling area - 1. Nordvest	26	21	22	11	11	11	11	12	12
Divorced	20-29 years	Women	Polling area - 2. Sundbyvester	22	32	28	26	18	16	14	13	7
Divorced	20-29 years	Women	Polling area - 2. Nord	34	29	23	23	18	21	16	19	15
Divorced	20-29 years	Women	Polling area - 2. Syd	1	0	1	4	10	9	6	10	9
Divorced	20-29 years	Women	Polling area - 2. Øst	17	21	21	15	9	5	5	4	4
Divorced	20-29 years	Women	Polling area - 2. Vest	12	11	16	10	10	7	5	4	7
Divorced	20-29 years	Women	Polling area - 3. Indre By	24	33	29	29	23	18	15	16	15
Divorced	20-29 years	Women	Polling area - 3. Nord	11	8	6	5	5	6	4	3	2
Divorced	20-29 years	Women	Polling area - 3. Syd	14	14	12	9	4	5	4	7	6
Divorced	20-29 years	Women	Polling area - 3. Øst	16	15	20	10	14	12	13	12	9
Divorced	20-29 years	Women	Polling area - 4. Sundbyøster	23	17	25	18	17	16	18	13	12
Divorced	20-29 years	Women	Polling area - 4. Nord	46	40	39	36	24	19	20	29	19
Divorced	20-29 years	Women	Polling area - 4. Syd	22	19	16	16	15	13	9	11	13
Divorced	20-29 years	Women	Polling area - 4. Øst	10	16	18	12	10	9	12	6	7
Divorced	20-29 years	Women	Polling area - 5. Nørrebro	23	22	13	13	6	7	7	8	6
Divorced	20-29 years	Women	Polling area - 5. Nord	32	27	29	26	23	18	12	13	9
Divorced	20-29 years	Women	Polling area - 5. Nørrebrohallen	40	31	29	18	22	20	19	15	15
Divorced	20-29 years	Women	Polling area - 5. Syd	18	13	8	12	13	13	11	6	9
Divorced	20-29 years	Women	Polling area - 5. Øst	20	16	14	9	9	8	5	6	8
Divorced	20-29 years	Women	Polling area - 5. Vest	29	32	24	23	14	12	12	13	13
Divorced	20-29 years	Women	Polling area - 5. Nordvest	26	34	35	29	24	24	13	16	14
Divorced	20-29 years	Women	Polling area - 6. Bispebjerg	30	34	34	30	23	34	24	16	13
Divorced	20-29 years	Women	Polling area - 6. Vest	27	23	30	21	20	15	10	14	9
Divorced	20-29 years	Women	Polling area - 6. Nord	19	18	21	16	14	16	14	10	6
Divorced	20-29 years	Women	Polling area - 6. Øst	13	13	13	10	10	10	10	11	12
Divorced	20-29 years	Women	Polling area - 6. Syd	21	21	22	22	18	13	17	21	15
Divorced	20-29 years	Women	Polling area - 7. Brønshøj	6	6	7	7	4	4	5	3	7
Divorced	20-29 years	Women	Polling area - 7. Nord	23	25	24	25	27	19	14	7	9
Divorced	20-29 years	Women	Polling area - 7. Syd	13	13	8	8	11	9	7	6	5
Divorced	20-29 years	Women	Polling area - 7. Øst	13	11	13	13	8	6	6	9	6
Divorced	20-29 years	Women	Polling area - 7. Vest	24	20	16	19	17	17	20	16	15
Divorced	20-29 years	Women	Polling area - 7. Nordvest	11	18	11	9	7	8	3	2	4
Divorced	20-29 years	Women	Polling area - 7. Katrinedal	4	3	6	3	2	2	2	2	2
Divorced	20-29 years	Women	Polling area - 7. Kirkebjerg	4	2	4	4	3	4	4	5	3
Divorced	20-29 years	Women	Polling area - 7. Vanløse	12	13	20	18	13	15	17	14	11
Divorced	20-29 years	Women	Polling area - 8. Valby	17	18	12	17	14	15	10	6	7
Divorced	20-29 years	Women	Polling area - 8. Nord	17	18	21	21	16	12	12	8	8
Divorced	20-29 years	Women	Polling area - 8. Syd	21	16	11	14	12	9	11	9	14
Divorced	20-29 years	Women	Polling area - 8. Vest	6	10	16	13	12	11	8	6	10
Divorced	20-29 years	Women	Polling area - 8. Sydøst	8	9	10	6	7	6	7	2	4
Divorced	20-29 years	Women	Polling area - 8. Midt	15	14	14	9	12	15	11	6	6
Divorced	20-29 years	Women	Polling area - 9. Vesterbro	18	19	16	12	14	9	6	5	4
Divorced	20-29 years	Women	Polling area - 9. Nord	20	21	23	18	20	10	15	7	8
Divorced	20-29 years	Women	Polling area - 9. Syd	42	36	33	37	35	27	14	17	17
Divorced	20-29 years	Women	Polling area - 9. Øst	22	17	12	16	12	11	9	10	5
Divorced	20-29 years	Women	Polling area - 9. Vest	13	10	11	14	12	7	11	7	2
Divorced	20-29 years	Women	Polling area - 9. Midt	13	9	10	13	7	7	5	2	2
Divorced	20-29 years	Women	Polling area - 9. Sydhavn	0	0	2	1	2	3	5	9	6
Divorced	30-39 years	Men	Copenhagen total	3681	3675	3593	3413	3186	2983	2834	2700	2575
Divorced	30-39 years	Men	District - Indre By	257	261	272	254	233	218	203	191	179
Divorced	30-39 years	Men	District - Østerbro	390	381	404	361	343	310	290	283	287
Divorced	30-39 years	Men	District - Nørrebro	587	554	512	512	476	411	369	359	328
Divorced	30-39 years	Men	District - Vesterbro/Kongens Enghave	458	459	434	388	356	335	351	342	316
Divorced	30-39 years	Men	District - Valby	312	324	306	284	286	269	269	248	250
Divorced	30-39 years	Men	District - Vanløse	230	206	210	179	166	155	152	160	171
Divorced	30-39 years	Men	District - Brønshøj-Husum	215	246	245	244	225	214	202	199	182
Divorced	30-39 years	Men	District - Bispebjerg	419	405	387	418	412	391	360	317	283
Divorced	30-39 years	Men	District - Amager Øst	380	367	341	327	296	289	273	261	249
Divorced	30-39 years	Men	District - Amager Vest	329	356	352	317	293	286	267	262	259
Divorced	30-39 years	Men	Polling area - 1. Østerbro	77	63	80	77	75	64	58	54	49
Divorced	30-39 years	Men	Polling area - 1. Øst	37	44	45	41	44	35	28	33	33
Divorced	30-39 years	Men	Polling area - 1. Nord	30	36	36	29	29	23	26	20	25
Divorced	30-39 years	Men	Polling area - 1. Syd	88	71	75	68	56	57	56	60	68
Divorced	30-39 years	Men	Polling area - 1. Vest	78	74	69	60	65	68	63	52	55
Divorced	30-39 years	Men	Polling area - 1. Nordvest	80	93	99	86	74	63	59	64	57
Divorced	30-39 years	Men	Polling area - 2. Sundbyvester	93	98	101	79	76	63	59	53	45
Divorced	30-39 years	Men	Polling area - 2. Nord	113	122	128	114	98	86	76	88	88
Divorced	30-39 years	Men	Polling area - 2. Syd	16	13	6	12	24	38	39	39	42
Divorced	30-39 years	Men	Polling area - 2. Øst	39	51	39	38	32	35	39	29	25
Divorced	30-39 years	Men	Polling area - 2. Vest	68	72	78	74	63	64	54	53	59
Divorced	30-39 years	Men	Polling area - 3. Indre By	182	192	216	206	160	163	162	140	133
Divorced	30-39 years	Men	Polling area - 3. Nord	36	38	37	36	38	31	29	26	21
Divorced	30-39 years	Men	Polling area - 3. Syd	52	58	57	62	64	56	46	51	42
Divorced	30-39 years	Men	Polling area - 3. Øst	91	89	92	79	71	73	64	52	54
Divorced	30-39 years	Men	Polling area - 4. Sundbyøster	78	77	68	68	64	60	57	57	56
Divorced	30-39 years	Men	Polling area - 4. Nord	141	145	134	128	116	117	99	97	98
Divorced	30-39 years	Men	Polling area - 4. Syd	98	84	76	77	67	64	67	62	58
Divorced	30-39 years	Men	Polling area - 4. Øst	63	61	63	54	49	48	50	45	37
Divorced	30-39 years	Men	Polling area - 5. Nørrebro	69	73	61	53	54	43	42	43	44
Divorced	30-39 years	Men	Polling area - 5. Nord	88	84	80	77	78	73	64	63	64
Divorced	30-39 years	Men	Polling area - 5. Nørrebrohallen	109	86	81	87	89	79	70	68	60
Divorced	30-39 years	Men	Polling area - 5. Syd	59	65	61	57	52	39	26	28	32
Divorced	30-39 years	Men	Polling area - 5. Øst	58	60	52	53	50	45	42	46	39
Divorced	30-39 years	Men	Polling area - 5. Vest	76	69	68	65	49	40	43	43	33
Divorced	30-39 years	Men	Polling area - 5. Nordvest	128	117	109	120	104	92	82	68	56
Divorced	30-39 years	Men	Polling area - 6. Bispebjerg	90	88	106	114	127	112	100	90	81
Divorced	30-39 years	Men	Polling area - 6. Vest	85	77	66	76	71	72	65	65	52
Divorced	30-39 years	Men	Polling area - 6. Nord	74	74	60	72	74	75	63	51	48
Divorced	30-39 years	Men	Polling area - 6. Øst	47	54	47	54	55	47	41	33	31
Divorced	30-39 years	Men	Polling area - 6. Syd	123	112	108	102	85	85	91	78	71
Divorced	30-39 years	Men	Polling area - 7. Brønshøj	27	24	25	19	14	17	16	16	19
Divorced	30-39 years	Men	Polling area - 7. Nord	54	77	75	77	77	49	49	45	43
Divorced	30-39 years	Men	Polling area - 7. Syd	57	50	46	38	45	37	37	38	39
Divorced	30-39 years	Men	Polling area - 7. Øst	43	45	53	51	49	51	44	45	34
Divorced	30-39 years	Men	Polling area - 7. Vest	47	54	55	58	53	58	56	54	52
Divorced	30-39 years	Men	Polling area - 7. Nordvest	57	56	51	52	41	48	45	48	45
Divorced	30-39 years	Men	Polling area - 7. Katrinedal	38	34	31	24	22	24	25	24	21
Divorced	30-39 years	Men	Polling area - 7. Kirkebjerg	29	27	35	34	33	30	28	27	29
Divorced	30-39 years	Men	Polling area - 7. Vanløse	93	85	84	70	57	55	54	62	71
Divorced	30-39 years	Men	Polling area - 8. Valby	62	64	61	52	51	40	36	34	38
Divorced	30-39 years	Men	Polling area - 8. Nord	77	83	75	74	67	68	65	61	65
Divorced	30-39 years	Men	Polling area - 8. Syd	48	49	41	40	40	46	46	40	36
Divorced	30-39 years	Men	Polling area - 8. Vest	46	45	41	33	34	32	42	37	34
Divorced	30-39 years	Men	Polling area - 8. Sydøst	36	39	42	37	45	33	37	32	28
Divorced	30-39 years	Men	Polling area - 8. Midt	43	44	46	48	49	50	43	44	49
Divorced	30-39 years	Men	Polling area - 9. Vesterbro	83	88	83	70	70	61	65	48	52
Divorced	30-39 years	Men	Polling area - 9. Nord	101	106	90	84	80	71	72	68	59
Divorced	30-39 years	Men	Polling area - 9. Syd	110	111	99	85	71	72	75	76	73
Divorced	30-39 years	Men	Polling area - 9. Øst	69	63	69	63	48	49	40	42	34
Divorced	30-39 years	Men	Polling area - 9. Vest	59	58	59	54	44	36	45	45	38
Divorced	30-39 years	Men	Polling area - 9. Midt	34	32	32	26	30	23	19	24	23
Divorced	30-39 years	Men	Polling area - 9. Sydhavn	2	1	2	6	13	23	35	39	37
Divorced	30-39 years	Women	Copenhagen total	4333	4330	4258	4109	3942	3874	3836	3750	3745
Divorced	30-39 years	Women	District - Indre By	335	335	320	295	299	271	262	241	245
Divorced	30-39 years	Women	District - Østerbro	569	570	571	567	501	463	450	452	459
Divorced	30-39 years	Women	District - Nørrebro	707	693	692	659	666	643	611	554	539
Divorced	30-39 years	Women	District - Vesterbro/Kongens Enghave	475	478	449	418	413	443	446	454	435
Divorced	30-39 years	Women	District - Valby	383	378	364	346	329	329	349	356	361
Divorced	30-39 years	Women	District - Vanløse	264	245	253	238	211	208	218	211	220
Divorced	30-39 years	Women	District - Brønshøj-Husum	331	350	360	337	314	306	324	314	316
Divorced	30-39 years	Women	District - Bispebjerg	414	413	411	404	412	412	402	404	392
Divorced	30-39 years	Women	District - Amager Øst	421	420	396	395	368	371	357	331	340
Divorced	30-39 years	Women	District - Amager Vest	398	417	422	411	398	393	392	403	411
Divorced	30-39 years	Women	Polling area - 1. Østerbro	103	104	106	99	91	79	84	99	91
Divorced	30-39 years	Women	Polling area - 1. Øst	73	78	70	64	54	50	47	49	49
Divorced	30-39 years	Women	Polling area - 1. Nord	59	78	73	73	51	58	50	42	47
Divorced	30-39 years	Women	Polling area - 1. Syd	138	124	129	115	102	94	91	82	91
Divorced	30-39 years	Women	Polling area - 1. Vest	87	82	89	95	87	77	87	95	94
Divorced	30-39 years	Women	Polling area - 1. Nordvest	109	104	104	121	116	105	91	85	87
Divorced	30-39 years	Women	Polling area - 2. Sundbyvester	112	120	111	99	86	90	92	93	97
Divorced	30-39 years	Women	Polling area - 2. Nord	149	153	144	150	140	132	122	116	119
Divorced	30-39 years	Women	Polling area - 2. Syd	14	18	15	17	31	44	53	60	58
Divorced	30-39 years	Women	Polling area - 2. Øst	57	56	65	62	64	57	57	54	57
Divorced	30-39 years	Women	Polling area - 2. Vest	66	70	87	83	77	70	68	80	80
Divorced	30-39 years	Women	Polling area - 3. Indre By	129	119	109	122	129	118	100	107	97
Divorced	30-39 years	Women	Polling area - 3. Nord	48	53	56	51	47	45	39	39	31
Divorced	30-39 years	Women	Polling area - 3. Syd	99	101	82	71	72	70	67	62	59
Divorced	30-39 years	Women	Polling area - 3. Øst	95	93	93	90	82	73	81	63	85
Divorced	30-39 years	Women	Polling area - 4. Sundbyøster	100	98	100	102	79	85	76	74	82
Divorced	30-39 years	Women	Polling area - 4. Nord	160	159	143	143	150	138	130	123	131
