marital status	age	sex	district	1976Q1	1977Q1	1978Q1	1979Q1	1980Q1	1981Q1	1982Q1	1983Q1	1984Q1
Divorced	10-19 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	1	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	1	0	1
Divorced	10-19 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Copenhagen total	11	1	6	12	8	9	5	5	3
Divorced	10-19 years	Women	District - Indre By	1	0	0	1	0	0	0	0	1
Divorced	10-19 years	Women	District - Østerbro	2	0	3	4	1	2	1	1	0
Divorced	10-19 years	Women	District - Nørrebro	3	1	0	0	2	2	3	1	0
Divorced	10-19 years	Women	District - Vesterbro/Kongens Enghave	1	0	0	3	2	4	1	2	1
Divorced	10-19 years	Women	District - Valby	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Vanløse	0	0	0	1	2	1	0	0	0
Divorced	10-19 years	Women	District - Brønshøj-Husum	1	0	0	0	1	0	0	0	1
Divorced	10-19 years	Women	District - Bispebjerg	1	0	1	1	0	0	0	0	0
Divorced	10-19 years	Women	District - Amager Øst	1	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	District - Amager Vest	0	0	1	2	0	0	0	1	0
Divorced	10-19 years	Women	Polling area - 1. Østerbro	0	0	0	1	0	0	0	1	0
Divorced	10-19 years	Women	Polling area - 1. Øst	0	0	0	1	0	0	1	0	0
Divorced	10-19 years	Women	Polling area - 1. Nord	2	0	1	0	1	1	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Syd	0	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Vest	0	0	1	1	0	1	0	0	0
Divorced	10-19 years	Women	Polling area - 1. Nordvest	0	0	0	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Sundbyvester	0	0	0	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Nord	0	0	1	0	0	0	0	1	0
Divorced	10-19 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 2. Vest	0	0	0	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Indre By	1	0	0	0	0	0	0	0	1
Divorced	10-19 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 3. Øst	0	0	0	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Nord	1	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	1	0
Divorced	10-19 years	Women	Polling area - 5. Nord	0	1	0	0	0	1	1	0	0
Divorced	10-19 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Syd	0	0	0	0	0	1	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 5. Vest	1	0	0	0	0	0	2	0	0
Divorced	10-19 years	Women	Polling area - 5. Nordvest	2	0	0	0	2	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Bispebjerg	0	0	0	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Øst	0	0	1	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 6. Syd	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Nord	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Øst	0	0	0	1	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Nordvest	0	0	0	0	1	0	0	0	1
Divorced	10-19 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	1	0	0	0
Divorced	10-19 years	Women	Polling area - 7. Vanløse	0	0	0	0	2	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 8. Midt	1	0	0	0	0	0	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Vesterbro	1	0	0	0	2	1	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Nord	0	0	0	1	0	0	0	0	1
Divorced	10-19 years	Women	Polling area - 9. Syd	0	0	0	1	0	1	0	1	0
Divorced	10-19 years	Women	Polling area - 9. Øst	0	0	0	1	0	1	0	1	0
Divorced	10-19 years	Women	Polling area - 9. Vest	0	0	0	0	0	1	0	0	0
Divorced	10-19 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	1	0	0
Divorced	10-19 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Divorced	20-29 years	Men	Copenhagen total	2196	1933	1668	1463	1292	1218	1131	1059	1045
Divorced	20-29 years	Men	District - Indre By	298	265	228	175	133	119	111	107	108
Divorced	20-29 years	Men	District - Østerbro	300	243	204	187	139	131	134	124	113
Divorced	20-29 years	Men	District - Nørrebro	447	392	332	284	282	254	228	204	209
Divorced	20-29 years	Men	District - Vesterbro/Kongens Enghave	328	315	277	237	207	179	186	176	152
Divorced	20-29 years	Men	District - Valby	105	109	114	104	81	96	83	69	82
Divorced	20-29 years	Men	District - Vanløse	98	78	56	50	52	51	49	55	47
Divorced	20-29 years	Men	District - Brønshøj-Husum	99	81	68	61	42	47	45	53	47
Divorced	20-29 years	Men	District - Bispebjerg	109	105	79	59	61	70	65	55	63
Divorced	20-29 years	Men	District - Amager Øst	190	164	146	148	153	140	119	110	128
Divorced	20-29 years	Men	District - Amager Vest	222	181	164	158	142	131	111	106	96
Divorced	20-29 years	Men	Polling area - 1. Østerbro	70	60	56	51	39	28	26	22	20
Divorced	20-29 years	Men	Polling area - 1. Øst	29	27	20	21	14	14	16	18	15
Divorced	20-29 years	Men	Polling area - 1. Nord	26	18	14	17	6	9	8	10	6
Divorced	20-29 years	Men	Polling area - 1. Syd	87	66	62	57	44	36	34	30	32
Divorced	20-29 years	Men	Polling area - 1. Vest	40	33	20	16	16	24	24	25	22
Divorced	20-29 years	Men	Polling area - 1. Nordvest	48	39	32	25	20	20	26	19	18
Divorced	20-29 years	Men	Polling area - 2. Sundbyvester	36	31	24	15	21	23	17	18	16
Divorced	20-29 years	Men	Polling area - 2. Nord	59	55	58	51	48	40	29	33	27
Divorced	20-29 years	Men	Polling area - 2. Syd	56	27	29	32	30	26	28	22	20
Divorced	20-29 years	Men	Polling area - 2. Øst	28	28	22	28	20	17	18	16	19
Divorced	20-29 years	Men	Polling area - 2. Vest	43	40	31	32	23	25	19	17	14
Divorced	20-29 years	Men	Polling area - 3. Indre By	107	96	79	53	39	38	35	33	28
Divorced	20-29 years	Men	Polling area - 3. Nord	38	36	24	20	16	10	12	7	13
Divorced	20-29 years	Men	Polling area - 3. Syd	60	64	55	44	37	32	29	32	32
Divorced	20-29 years	Men	Polling area - 3. Øst	93	69	70	58	41	39	35	35	35
Divorced	20-29 years	Men	Polling area - 4. Sundbyøster	51	51	29	37	45	35	25	24	29
Divorced	20-29 years	Men	Polling area - 4. Nord	74	68	75	64	59	59	53	53	55
Divorced	20-29 years	Men	Polling area - 4. Syd	43	28	22	26	32	23	25	21	26
Divorced	20-29 years	Men	Polling area - 4. Øst	22	17	20	21	17	23	16	12	18
Divorced	20-29 years	Men	Polling area - 5. Nørrebro	45	41	39	29	35	32	23	23	24
Divorced	20-29 years	Men	Polling area - 5. Nord	72	48	53	48	45	37	30	20	31
Divorced	20-29 years	Men	Polling area - 5. Nørrebrohallen	40	32	32	31	29	22	25	26	20
Divorced	20-29 years	Men	Polling area - 5. Syd	76	71	56	45	39	37	19	20	23
Divorced	20-29 years	Men	Polling area - 5. Øst	71	71	52	41	45	43	48	41	34
Divorced	20-29 years	Men	Polling area - 5. Vest	62	63	44	36	38	31	34	25	26
Divorced	20-29 years	Men	Polling area - 5. Nordvest	81	66	56	54	51	52	49	49	51
Divorced	20-29 years	Men	Polling area - 6. Bispebjerg	36	31	18	8	14	14	14	11	9
Divorced	20-29 years	Men	Polling area - 6. Vest	20	19	14	9	7	13	14	11	20
Divorced	20-29 years	Men	Polling area - 6. Nord	20	23	13	14	14	12	9	9	10
Divorced	20-29 years	Men	Polling area - 6. Øst	6	5	5	6	3	2	4	5	4
Divorced	20-29 years	Men	Polling area - 6. Syd	27	27	29	22	23	29	24	19	20
Divorced	20-29 years	Men	Polling area - 7. Brønshøj	15	16	13	7	8	10	9	10	11
Divorced	20-29 years	Men	Polling area - 7. Nord	21	19	20	11	7	5	11	12	7
Divorced	20-29 years	Men	Polling area - 7. Syd	23	17	14	11	14	10	9	10	8
Divorced	20-29 years	Men	Polling area - 7. Øst	22	14	13	21	14	16	13	13	7
Divorced	20-29 years	Men	Polling area - 7. Vest	26	19	13	11	7	10	5	12	15
Divorced	20-29 years	Men	Polling area - 7. Nordvest	24	22	16	16	11	12	10	17	16
Divorced	20-29 years	Men	Polling area - 7. Katrinedal	17	8	5	3	3	6	5	10	7
Divorced	20-29 years	Men	Polling area - 7. Kirkebjerg	15	14	16	12	11	9	13	7	5
Divorced	20-29 years	Men	Polling area - 7. Vanløse	34	30	14	19	19	20	19	17	18
Divorced	20-29 years	Men	Polling area - 8. Valby	24	24	31	26	19	24	25	11	13
Divorced	20-29 years	Men	Polling area - 8. Nord	27	41	30	30	15	24	21	15	20
Divorced	20-29 years	Men	Polling area - 8. Syd	12	11	8	7	8	12	9	8	13
Divorced	20-29 years	Men	Polling area - 8. Vest	20	11	15	11	13	18	10	15	9
Divorced	20-29 years	Men	Polling area - 8. Sydøst	10	7	14	12	12	7	7	9	10
Divorced	20-29 years	Men	Polling area - 8. Midt	12	15	16	18	14	11	11	11	17
Divorced	20-29 years	Men	Polling area - 9. Vesterbro	57	46	44	37	36	40	36	34	30
Divorced	20-29 years	Men	Polling area - 9. Nord	97	92	85	76	57	45	47	36	34
Divorced	20-29 years	Men	Polling area - 9. Syd	42	31	25	26	24	26	28	27	23
Divorced	20-29 years	Men	Polling area - 9. Øst	68	74	62	58	49	34	36	42	32
Divorced	20-29 years	Men	Polling area - 9. Vest	45	53	43	24	28	28	30	28	26
Divorced	20-29 years	Men	Polling area - 9. Midt	11	9	8	9	10	5	7	8	5
Divorced	20-29 years	Men	Polling area - 9. Sydhavn	8	10	10	7	3	1	2	1	2
Divorced	20-29 years	Women	Copenhagen total	3140	2846	2637	2413	2237	2088	1987	1934	1841
Divorced	20-29 years	Women	District - Indre By	381	337	314	271	241	211	190	174	161
Divorced	20-29 years	Women	District - Østerbro	435	368	354	325	278	269	263	236	215
Divorced	20-29 years	Women	District - Nørrebro	623	573	497	459	433	376	370	352	359
Divorced	20-29 years	Women	District - Vesterbro/Kongens Enghave	448	428	414	367	343	322	312	318	284
Divorced	20-29 years	Women	District - Valby	212	214	197	186	181	159	151	166	146
Divorced	20-29 years	Women	District - Vanløse	175	142	125	108	99	104	100	77	88
Divorced	20-29 years	Women	District - Brønshøj-Husum	187	177	161	150	120	103	109	100	104
Divorced	20-29 years	Women	District - Bispebjerg	175	155	145	142	132	134	120	116	114
Divorced	20-29 years	Women	District - Amager Øst	253	223	215	193	198	192	184	204	187
Divorced	20-29 years	Women	District - Amager Vest	251	229	215	212	212	218	188	191	183
Divorced	20-29 years	Women	Polling area - 1. Østerbro	94	81	80	70	61	54	49	50	48
Divorced	20-29 years	Women	Polling area - 1. Øst	44	47	47	37	28	28	24	26	20
Divorced	20-29 years	Women	Polling area - 1. Nord	42	28	25	25	28	33	29	30	30
Divorced	20-29 years	Women	Polling area - 1. Syd	100	82	91	89	65	62	74	55	41
Divorced	20-29 years	Women	Polling area - 1. Vest	77	68	54	51	50	50	46	36	37
Divorced	20-29 years	Women	Polling area - 1. Nordvest	78	62	57	53	46	42	41	39	39
Divorced	20-29 years	Women	Polling area - 2. Sundbyvester	72	63	67	54	49	33	25	30	23
Divorced	20-29 years	Women	Polling area - 2. Nord	97	75	61	65	80	79	81	89	77
Divorced	20-29 years	Women	Polling area - 2. Syd	12	17	14	18	13	18	5	15	18
Divorced	20-29 years	Women	Polling area - 2. Øst	18	23	26	30	26	35	31	21	22
Divorced	20-29 years	Women	Polling area - 2. Vest	52	51	47	45	44	53	46	36	43
Divorced	20-29 years	Women	Polling area - 3. Indre By	125	116	113	97	76	71	64	67	51
Divorced	20-29 years	Women	Polling area - 3. Nord	44	42	33	29	17	17	18	14	18
Divorced	20-29 years	Women	Polling area - 3. Syd	98	78	70	62	67	58	43	34	43
Divorced	20-29 years	Women	Polling area - 3. Øst	114	101	98	83	81	65	65	59	49
Divorced	20-29 years	Women	Polling area - 4. Sundbyøster	66	57	45	51	47	46	48	55	55
Divorced	20-29 years	Women	Polling area - 4. Nord	101	94	98	77	84	86	80	91	74
Divorced	20-29 years	Women	Polling area - 4. Syd	55	44	44	34	32	33	28	32	32
Divorced	20-29 years	Women	Polling area - 4. Øst	31	28	28	31	35	27	28	26	26
Divorced	20-29 years	Women	Polling area - 5. Nørrebro	72	62	50	37	53	44	47	48	48
Divorced	20-29 years	Women	Polling area - 5. Nord	84	79	73	70	67	54	49	49	60
Divorced	20-29 years	Women	Polling area - 5. Nørrebrohallen	55	48	52	52	52	48	41	48	38
Divorced	20-29 years	Women	Polling area - 5. Syd	93	80	68	66	71	50	41	42	42
Divorced	20-29 years	Women	Polling area - 5. Øst	74	87	74	70	54	47	50	42	41
Divorced	20-29 years	Women	Polling area - 5. Vest	99	83	66	69	55	51	53	52	54
Divorced	20-29 years	Women	Polling area - 5. Nordvest	146	134	114	95	81	82	89	71	76
Divorced	20-29 years	Women	Polling area - 6. Bispebjerg	45	41	47	42	41	37	35	34	34
Divorced	20-29 years	Women	Polling area - 6. Vest	30	24	25	22	22	24	19	19	19
Divorced	20-29 years	Women	Polling area - 6. Nord	36	31	20	14	23	19	17	16	15
Divorced	20-29 years	Women	Polling area - 6. Øst	9	6	9	11	8	6	7	12	9
Divorced	20-29 years	Women	Polling area - 6. Syd	55	53	44	53	38	48	42	35	37
Divorced	20-29 years	Women	Polling area - 7. Brønshøj	21	17	19	17	10	10	12	12	10
Divorced	20-29 years	Women	Polling area - 7. Nord	77	73	64	57	51	44	44	41	42
Divorced	20-29 years	Women	Polling area - 7. Syd	38	37	33	25	23	23	27	20	22
Divorced	20-29 years	Women	Polling area - 7. Øst	43	40	34	27	23	17	23	24	23
Divorced	20-29 years	Women	Polling area - 7. Vest	33	29	24	26	20	18	14	10	12
Divorced	20-29 years	Women	Polling area - 7. Nordvest	28	32	27	28	25	25	26	26	28
Divorced	20-29 years	Women	Polling area - 7. Katrinedal	22	14	20	16	10	13	9	4	5
Divorced	20-29 years	Women	Polling area - 7. Kirkebjerg	23	23	20	24	21	18	17	8	15
Divorced	20-29 years	Women	Polling area - 7. Vanløse	77	54	45	38	36	39	37	32	35
Divorced	20-29 years	Women	Polling area - 8. Valby	38	34	36	28	30	28	20	28	24
Divorced	20-29 years	Women	Polling area - 8. Nord	53	55	52	51	46	42	37	35	35
Divorced	20-29 years	Women	Polling area - 8. Syd	21	22	13	12	12	8	9	9	9
Divorced	20-29 years	Women	Polling area - 8. Vest	33	32	27	25	22	26	25	31	28
Divorced	20-29 years	Women	Polling area - 8. Sydøst	36	39	37	34	38	28	28	30	25
Divorced	20-29 years	Women	Polling area - 8. Midt	31	32	32	36	33	27	32	33	25
Divorced	20-29 years	Women	Polling area - 9. Vesterbro	72	80	76	62	74	68	63	56	50
Divorced	20-29 years	Women	Polling area - 9. Nord	113	107	100	84	71	57	49	63	59
Divorced	20-29 years	Women	Polling area - 9. Syd	70	69	58	56	45	57	58	57	58
Divorced	20-29 years	Women	Polling area - 9. Øst	86	82	82	72	67	59	52	58	48
Divorced	20-29 years	Women	Polling area - 9. Vest	66	53	57	51	49	46	59	49	34
Divorced	20-29 years	Women	Polling area - 9. Midt	23	23	24	25	18	19	17	21	21
Divorced	20-29 years	Women	Polling area - 9. Sydhavn	18	14	17	17	19	16	14	14	14
Divorced	30-39 years	Men	Copenhagen total	5593	5953	6150	6033	6194	6331	6578	6502	6280
Divorced	30-39 years	Men	District - Indre By	751	775	802	809	827	803	803	767	708
Divorced	30-39 years	Men	District - Østerbro	663	713	783	758	794	807	839	833	830
Divorced	30-39 years	Men	District - Nørrebro	1134	1186	1210	1144	1149	1137	1178	1120	1063
Divorced	30-39 years	Men	District - Vesterbro/Kongens Enghave	894	955	946	947	976	989	970	944	871
Divorced	30-39 years	Men	District - Valby	348	352	385	396	423	450	487	488	482
Divorced	30-39 years	Men	District - Vanløse	250	266	292	270	268	302	341	369	381
Divorced	30-39 years	Men	District - Brønshøj-Husum	280	295	287	269	287	301	322	326	327
Divorced	30-39 years	Men	District - Bispebjerg	333	334	364	370	398	389	415	445	436
Divorced	30-39 years	Men	District - Amager Øst	425	478	489	463	505	540	553	571	557
Divorced	30-39 years	Men	District - Amager Vest	515	599	592	607	567	613	670	639	625
Divorced	30-39 years	Men	Polling area - 1. Østerbro	156	158	181	208	195	206	185	175	173
Divorced	30-39 years	Men	Polling area - 1. Øst	87	79	89	81	77	95	102	100	95
Divorced	30-39 years	Men	Polling area - 1. Nord	50	57	53	47	51	40	59	50	56
Divorced	30-39 years	Men	Polling area - 1. Syd	177	190	198	186	202	210	213	213	210
Divorced	30-39 years	Men	Polling area - 1. Vest	89	111	135	122	131	128	143	162	151
Divorced	30-39 years	Men	Polling area - 1. Nordvest	104	118	127	114	138	128	137	133	145
Divorced	30-39 years	Men	Polling area - 2. Sundbyvester	81	100	98	87	82	84	111	102	104
Divorced	30-39 years	Men	Polling area - 2. Nord	162	165	156	169	168	181	196	184	181
Divorced	30-39 years	Men	Polling area - 2. Syd	151	168	154	168	135	141	153	134	117
Divorced	30-39 years	Men	Polling area - 2. Øst	40	67	72	69	71	78	82	78	78
Divorced	30-39 years	Men	Polling area - 2. Vest	81	99	112	114	111	129	128	141	145
Divorced	30-39 years	Men	Polling area - 3. Indre By	272	283	285	296	290	285	281	268	245
Divorced	30-39 years	Men	Polling area - 3. Nord	83	91	98	104	115	109	113	109	103
Divorced	30-39 years	Men	Polling area - 3. Syd	139	148	161	155	169	170	182	175	171
Divorced	30-39 years	Men	Polling area - 3. Øst	257	253	258	254	253	239	227	215	189
Divorced	30-39 years	Men	Polling area - 4. Sundbyøster	114	124	116	111	123	129	143	152	141
Divorced	30-39 years	Men	Polling area - 4. Nord	156	178	181	159	181	210	197	208	214
Divorced	30-39 years	Men	Polling area - 4. Syd	72	89	103	102	112	115	121	125	122
Divorced	30-39 years	Men	Polling area - 4. Øst	83	87	89	91	89	86	92	86	80
Divorced	30-39 years	Men	Polling area - 5. Nørrebro	125	117	124	124	140	145	162	138	127
Divorced	30-39 years	Men	Polling area - 5. Nord	135	160	183	174	178	172	179	164	168
Divorced	30-39 years	Men	Polling area - 5. Nørrebrohallen	71	88	117	108	122	126	134	142	141
Divorced	30-39 years	Men	Polling area - 5. Syd	249	236	200	185	186	170	146	150	140
Divorced	30-39 years	Men	Polling area - 5. Øst	188	203	186	180	175	179	182	189	170
Divorced	30-39 years	Men	Polling area - 5. Vest	169	155	166	137	123	123	124	112	120
Divorced	30-39 years	Men	Polling area - 5. Nordvest	197	227	234	236	225	222	251	225	197
Divorced	30-39 years	Men	Polling area - 6. Bispebjerg	90	97	101	101	112	116	119	130	125
Divorced	30-39 years	Men	Polling area - 6. Vest	45	44	44	52	57	50	57	69	75
Divorced	30-39 years	Men	Polling area - 6. Nord	68	67	74	75	84	79	90	88	84
Divorced	30-39 years	Men	Polling area - 6. Øst	22	23	30	20	23	25	24	34	24
Divorced	30-39 years	Men	Polling area - 6. Syd	108	103	115	122	122	119	125	124	128
Divorced	30-39 years	Men	Polling area - 7. Brønshøj	37	39	40	44	41	47	54	55	64
Divorced	30-39 years	Men	Polling area - 7. Nord	45	47	45	36	49	51	52	55	49
Divorced	30-39 years	Men	Polling area - 7. Syd	59	62	62	56	50	68	79	83	79
Divorced	30-39 years	Men	Polling area - 7. Øst	62	67	73	68	68	67	67	74	82
Divorced	30-39 years	Men	Polling area - 7. Vest	68	70	69	71	65	70	72	66	65
Divorced	30-39 years	Men	Polling area - 7. Nordvest	88	93	83	80	92	93	107	108	105
Divorced	30-39 years	Men	Polling area - 7. Katrinedal	37	29	37	32	38	41	48	52	49
Divorced	30-39 years	Men	Polling area - 7. Kirkebjerg	39	53	46	49	56	69	75	81	88
Divorced	30-39 years	Men	Polling area - 7. Vanløse	95	101	124	103	96	97	109	121	127
Divorced	30-39 years	Men	Polling area - 8. Valby	74	82	70	80	85	92	106	110	93
Divorced	30-39 years	Men	Polling area - 8. Nord	94	85	100	107	114	121	127	122	116
Divorced	30-39 years	Men	Polling area - 8. Syd	41	52	57	53	53	54	61	59	67
Divorced	30-39 years	Men	Polling area - 8. Vest	50	48	57	58	59	67	65	75	78
Divorced	30-39 years	Men	Polling area - 8. Sydøst	51	48	56	54	62	62	70	65	72
Divorced	30-39 years	Men	Polling area - 8. Midt	38	37	45	44	50	54	58	57	56
Divorced	30-39 years	Men	Polling area - 9. Vesterbro	123	154	148	148	157	174	192	163	156
Divorced	30-39 years	Men	Polling area - 9. Nord	231	214	222	231	249	251	231	236	219
Divorced	30-39 years	Men	Polling area - 9. Syd	107	114	121	122	131	131	129	153	122
Divorced	30-39 years	Men	Polling area - 9. Øst	246	257	240	236	232	224	221	192	177
Divorced	30-39 years	Men	Polling area - 9. Vest	143	160	154	163	152	158	145	149	144
Divorced	30-39 years	Men	Polling area - 9. Midt	32	35	38	30	34	33	30	30	31
Divorced	30-39 years	Men	Polling area - 9. Sydhavn	12	21	23	17	21	18	22	21	22
Divorced	30-39 years	Women	Copenhagen total	5196	5415	5529	5573	5867	6065	6304	6451	6357
Divorced	30-39 years	Women	District - Indre By	612	639	747	756	774	794	828	806	749
Divorced	30-39 years	Women	District - Østerbro	693	711	775	806	855	898	945	989	944
Divorced	30-39 years	Women	District - Nørrebro	888	934	890	901	925	903	927	981	984
Divorced	30-39 years	Women	District - Vesterbro/Kongens Enghave	647	674	653	648	689	723	730	703	699
Divorced	30-39 years	Women	District - Valby	437	436	457	453	485	505	521	521	549
Divorced	30-39 years	Women	District - Vanløse	283	303	312	315	320	339	346	379	395
Divorced	30-39 years	Women	District - Brønshøj-Husum	347	370	366	374	405	421	416	401	404
Divorced	30-39 years	Women	District - Bispebjerg	352	353	371	357	398	411	445	474	452
Divorced	30-39 years	Women	District - Amager Øst	401	408	412	420	443	475	529	571	564
Divorced	30-39 years	Women	District - Amager Vest	536	587	546	543	573	596	617	626	617
Divorced	30-39 years	Women	Polling area - 1. Østerbro	130	143	164	154	167	182	180	196	180
Divorced	30-39 years	Women	Polling area - 1. Øst	89	74	79	88	100	98	89	98	100
Divorced	30-39 years	Women	Polling area - 1. Nord	58	62	75	75	67	79	97	94	92
Divorced	30-39 years	Women	Polling area - 1. Syd	186	185	193	200	211	210	209	219	211
Divorced	30-39 years	Women	Polling area - 1. Vest	111	119	128	144	151	158	171	192	179
Divorced	30-39 years	Women	Polling area - 1. Nordvest	119	128	136	145	159	171	199	190	182
Divorced	30-39 years	Women	Polling area - 2. Sundbyvester	185	188	174	176	179	149	152	159	148
Divorced	30-39 years	Women	Polling area - 2. Nord	165	188	165	159	177	206	235	227	233
Divorced	30-39 years	Women	Polling area - 2. Syd	29	23	22	31	22	29	35	47	36
Divorced	30-39 years	Women	Polling area - 2. Øst	80	100	93	95	101	116	106	105	108
Divorced	30-39 years	Women	Polling area - 2. Vest	77	88	92	82	94	96	89	88	92
Divorced	30-39 years	Women	Polling area - 3. Indre By	202	200	240	236	224	243	246	240	221
Divorced	30-39 years	Women	Polling area - 3. Nord	88	97	107	119	122	119	123	96	95
Divorced	30-39 years	Women	Polling area - 3. Syd	115	128	167	177	190	183	198	207	199
Divorced	30-39 years	Women	Polling area - 3. Øst	207	214	233	224	238	249	261	263	234
Divorced	30-39 years	Women	Polling area - 4. Sundbyøster	100	100	112	116	128	112	120	147	143
Divorced	30-39 years	Women	Polling area - 4. Nord	154	145	141	146	157	173	210	235	229
Divorced	30-39 years	Women	Polling area - 4. Syd	88	93	92	90	93	109	122	114	117
Divorced	30-39 years	Women	Polling area - 4. Øst	59	70	67	68	65	81	77	75	75
Divorced	30-39 years	Women	Polling area - 5. Nørrebro	109	109	100	114	111	117	126	120	134
