region	sex	age	country of origin	2008Q1	2008Q2	2008Q3	2008Q4
Copenhagen	Women	50-54 years	Panama	1	1	1	1
Copenhagen	Women	50-54 years	Paraguay	0	0	0	0
Copenhagen	Women	50-54 years	Peru	9	9	8	9
Copenhagen	Women	50-54 years	Puerto Rico	0	0	0	0
Copenhagen	Women	50-54 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Women	50-54 years	Saint Lucia	0	0	0	0
Copenhagen	Women	50-54 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Women	50-54 years	Suriname	0	0	0	0
Copenhagen	Women	50-54 years	Trinidad and Tobago	6	5	5	4
Copenhagen	Women	50-54 years	Uruguay	5	5	3	3
Copenhagen	Women	50-54 years	Venezuela	1	1	1	1
Copenhagen	Women	50-54 years	West Indies	0	0	0	0
Copenhagen	Women	50-54 years	South and central America not stated	0	0	0	0
Copenhagen	Women	50-54 years	Abu Dhabi	0	0	0	0
Copenhagen	Women	50-54 years	Afghanistan	10	14	14	14
Copenhagen	Women	50-54 years	Armenia	5	6	5	4
Copenhagen	Women	50-54 years	Azerbaijan	0	0	0	0
Copenhagen	Women	50-54 years	Bahrain	1	1	1	1
Copenhagen	Women	50-54 years	Bangladesh	1	1	1	1
Copenhagen	Women	50-54 years	Bhutan	0	0	0	0
Copenhagen	Women	50-54 years	Brunei	0	0	0	0
Copenhagen	Women	50-54 years	Cambodia	0	1	1	1
Copenhagen	Women	50-54 years	Dubai	0	0	0	0
Copenhagen	Women	50-54 years	Philippines	83	87	88	94
Copenhagen	Women	50-54 years	United Arab Emirates	0	0	0	0
Copenhagen	Women	50-54 years	Georgia	3	3	3	2
Copenhagen	Women	50-54 years	Hong Kong	0	0	0	0
Copenhagen	Women	50-54 years	India	24	24	22	24
Copenhagen	Women	50-54 years	Indochina	0	0	0	0
Copenhagen	Women	50-54 years	Indonesia	4	4	4	4
Copenhagen	Women	50-54 years	Iraq	86	91	95	90
Copenhagen	Women	50-54 years	Iran	85	91	92	97
Copenhagen	Women	50-54 years	Israel	11	13	12	13
Copenhagen	Women	50-54 years	Japan	9	10	11	11
Copenhagen	Women	50-54 years	Jordan	19	17	18	18
Copenhagen	Women	50-54 years	Kazakhstan	0	0	0	1
Copenhagen	Women	50-54 years	China	66	66	71	78
Copenhagen	Women	50-54 years	Kyrgyzstan	0	0	0	0
Copenhagen	Women	50-54 years	Kuwait	0	0	0	0
Copenhagen	Women	50-54 years	Laos	0	0	0	0
Copenhagen	Women	50-54 years	Lebanon	31	31	32	35
Copenhagen	Women	50-54 years	Macao	0	0	0	0
Copenhagen	Women	50-54 years	Malaysia	4	4	4	5
Copenhagen	Women	50-54 years	Maldives	0	0	0	0
Copenhagen	Women	50-54 years	Middle East not stated	1	1	1	1
Copenhagen	Women	50-54 years	Mongolia	0	0	0	0
Copenhagen	Women	50-54 years	Myanmar	1	1	1	1
Copenhagen	Women	50-54 years	Nepal	1	1	1	1
Copenhagen	Women	50-54 years	North Korea	0	0	0	0
Copenhagen	Women	50-54 years	Oman	0	0	0	0
Copenhagen	Women	50-54 years	Pakistan	214	211	207	210
Copenhagen	Women	50-54 years	West bank and Gaza	0	0	0	0
Copenhagen	Women	50-54 years	Qatar	0	0	0	0
Copenhagen	Women	50-54 years	Saudi Arabia	0	0	0	0
Copenhagen	Women	50-54 years	Sikkim	0	0	0	0
Copenhagen	Women	50-54 years	Singapore	4	5	5	4
Copenhagen	Women	50-54 years	Sri Lanka	5	5	5	5
Copenhagen	Women	50-54 years	South Korea	4	4	3	2
Copenhagen	Women	50-54 years	Syria	16	16	16	17
Copenhagen	Women	50-54 years	Tajikistan	1	1	1	1
Copenhagen	Women	50-54 years	Taiwan	4	4	4	4
Copenhagen	Women	50-54 years	Thailand	100	104	112	109
Copenhagen	Women	50-54 years	Trucial Oman	0	0	0	0
Copenhagen	Women	50-54 years	Turkmenistan	0	0	0	0
Copenhagen	Women	50-54 years	Uzbekistan	0	0	0	0
Copenhagen	Women	50-54 years	Vietnam	29	29	27	27
Copenhagen	Women	50-54 years	North Yemen	0	0	0	0
Copenhagen	Women	50-54 years	Yemen	0	0	0	0
Copenhagen	Women	50-54 years	Asia not stated	0	0	0	0
Copenhagen	Women	50-54 years	Australia	4	4	5	4
Copenhagen	Women	50-54 years	Cook Islands	0	0	0	0
Copenhagen	Women	50-54 years	Fiji	0	0	0	0
Copenhagen	Women	50-54 years	French territories in the Pacific	0	0	0	0
Copenhagen	Women	50-54 years	Kiribati	0	0	0	0
Copenhagen	Women	50-54 years	Marshall Islands	0	0	0	0
Copenhagen	Women	50-54 years	New Zealand	1	1	1	0
Copenhagen	Women	50-54 years	Papua New Guinea	0	0	0	0
Copenhagen	Women	50-54 years	Solomon Islands	0	0	0	0
Copenhagen	Women	50-54 years	Samoa	0	0	0	0
Copenhagen	Women	50-54 years	Tonga	0	0	0	0
Copenhagen	Women	50-54 years	Tuvalu	0	0	0	0
Copenhagen	Women	50-54 years	Vanuatu	0	0	0	0
Copenhagen	Women	50-54 years	East Timor	0	0	0	0
Copenhagen	Women	50-54 years	Pacific Islands	0	0	0	0
Copenhagen	Women	50-54 years	Stateless	1	2	2	3
Copenhagen	Women	50-54 years	Not stated	2	2	2	2
Copenhagen	Women	55-59 years	Total	12288	12234	12257	12255
Copenhagen	Women	55-59 years	Denmark	10313	10219	10228	10209
Copenhagen	Women	55-59 years	Albania	0	0	0	0
Copenhagen	Women	55-59 years	Andorra	0	0	0	0
Copenhagen	Women	55-59 years	Belgium	5	5	5	6
Copenhagen	Women	55-59 years	Bosnia and Herzegovina	45	53	51	53
Copenhagen	Women	55-59 years	Bulgaria	8	10	10	10
Copenhagen	Women	55-59 years	Cyprus	1	1	1	1
Copenhagen	Women	55-59 years	Estonia	0	1	2	2
Copenhagen	Women	55-59 years	Finland	51	48	48	44
Copenhagen	Women	55-59 years	France	35	40	40	39
Copenhagen	Women	55-59 years	Greece	6	6	6	5
Copenhagen	Women	55-59 years	Belarus	0	0	0	0
Copenhagen	Women	55-59 years	Ireland	9	10	11	11
Copenhagen	Women	55-59 years	Iceland	38	39	39	35
Copenhagen	Women	55-59 years	Italy	15	17	18	17
Copenhagen	Women	55-59 years	Yugoslavia	143	138	139	132
Copenhagen	Women	55-59 years	Yugoslavia, Federal Republic	0	0	0	0
Copenhagen	Women	55-59 years	Kosovo	0	0	0	0
Copenhagen	Women	55-59 years	Croatia	13	10	10	10
Copenhagen	Women	55-59 years	Latvia	1	2	2	2
Copenhagen	Women	55-59 years	Liechtenstein	0	0	0	0
Copenhagen	Women	55-59 years	Lithuania	4	4	5	7
Copenhagen	Women	55-59 years	Luxembourg	0	0	0	0
Copenhagen	Women	55-59 years	Republic of North Macedonia	26	27	30	31
Copenhagen	Women	55-59 years	Malta	0	0	0	0
Copenhagen	Women	55-59 years	Moldova	1	0	0	0
Copenhagen	Women	55-59 years	Monaco	0	0	0	0
Copenhagen	Women	55-59 years	Montenegro	0	0	0	0
Copenhagen	Women	55-59 years	Netherlands	8	10	11	10
Copenhagen	Women	55-59 years	Northern Ireland	0	0	0	0
Copenhagen	Women	55-59 years	Norway	100	96	101	108
Copenhagen	Women	55-59 years	Poland	165	168	173	173
Copenhagen	Women	55-59 years	Portugal	10	9	9	10
Copenhagen	Women	55-59 years	Romania	17	19	20	21
Copenhagen	Women	55-59 years	Russia	15	16	15	15
Copenhagen	Women	55-59 years	San Marino	0	0	0	0
Copenhagen	Women	55-59 years	Switzerland	8	9	9	11
Copenhagen	Women	55-59 years	Serbia	0	0	0	0
Copenhagen	Women	55-59 years	Serbia and Montenegro	0	0	0	0
Copenhagen	Women	55-59 years	Slovakia	1	1	1	1
Copenhagen	Women	55-59 years	Slovenia	0	0	0	0
Copenhagen	Women	55-59 years	Soviet Union	17	16	15	16
Copenhagen	Women	55-59 years	Spain	12	11	10	10
Copenhagen	Women	55-59 years	United Kingdom	62	65	62	61
Copenhagen	Women	55-59 years	Sweden	125	125	119	116
Copenhagen	Women	55-59 years	Czech Republic	2	2	2	2
Copenhagen	Women	55-59 years	Czechoslovakia	11	11	12	12
Copenhagen	Women	55-59 years	Turkey	123	125	123	123
Copenhagen	Women	55-59 years	GDR	0	0	0	0
Copenhagen	Women	55-59 years	Germany	63	58	56	55
Copenhagen	Women	55-59 years	Ukraine	2	3	3	4
Copenhagen	Women	55-59 years	Hungary	7	7	9	11
Copenhagen	Women	55-59 years	Vatican City State	0	0	0	0
Copenhagen	Women	55-59 years	Austria	5	5	6	7
Copenhagen	Women	55-59 years	Europe not stated	0	0	0	0
Copenhagen	Women	55-59 years	Algeria	12	14	15	17
Copenhagen	Women	55-59 years	Angola	2	2	1	1
Copenhagen	Women	55-59 years	Benin	0	0	0	0
Copenhagen	Women	55-59 years	Botswana	0	0	0	0
Copenhagen	Women	55-59 years	Burkina Faso	0	0	0	0
Copenhagen	Women	55-59 years	Burundi	1	1	1	1
Copenhagen	Women	55-59 years	Cameroon	0	0	1	1
Copenhagen	Women	55-59 years	Central African Republic	0	0	0	0
Copenhagen	Women	55-59 years	Comoros	0	0	0	0
Copenhagen	Women	55-59 years	Congo, Democratic Republic	0	0	0	0
Copenhagen	Women	55-59 years	Congo, Republic	0	0	0	0
Copenhagen	Women	55-59 years	Djibouti	1	1	1	1
Copenhagen	Women	55-59 years	Egypt	17	18	18	19
Copenhagen	Women	55-59 years	Ivory Coast	1	1	1	1
Copenhagen	Women	55-59 years	Eritrea	1	1	1	1
Copenhagen	Women	55-59 years	Ethiopia	2	2	2	2
Copenhagen	Women	55-59 years	Gabon	0	0	0	0
Copenhagen	Women	55-59 years	Gambia, The	0	0	0	0
Copenhagen	Women	55-59 years	Ghana	7	9	9	10
Copenhagen	Women	55-59 years	Guinea	0	0	0	0
Copenhagen	Women	55-59 years	Guinea-Bissau	0	0	0	0
Copenhagen	Women	55-59 years	Cape Verde	0	0	0	0
Copenhagen	Women	55-59 years	Kenya	11	11	11	11
Copenhagen	Women	55-59 years	Lesotho	0	0	0	0
Copenhagen	Women	55-59 years	Liberia	0	0	0	0
Copenhagen	Women	55-59 years	Libya	0	0	0	0
Copenhagen	Women	55-59 years	Madagascar	0	0	0	0
Copenhagen	Women	55-59 years	Malawi	0	0	0	0
Copenhagen	Women	55-59 years	Mali	0	0	0	0
Copenhagen	Women	55-59 years	Morocco	66	62	59	57
Copenhagen	Women	55-59 years	Mauritania	0	0	0	0
Copenhagen	Women	55-59 years	Mauritius	0	0	0	0
Copenhagen	Women	55-59 years	Mozambique	0	0	0	0
Copenhagen	Women	55-59 years	Namibia	0	0	0	0
Copenhagen	Women	55-59 years	Niger	0	0	0	0
Copenhagen	Women	55-59 years	Nigeria	0	0	0	0
Copenhagen	Women	55-59 years	Reunion	0	0	0	0
Copenhagen	Women	55-59 years	Rwanda	0	0	0	0
Copenhagen	Women	55-59 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Women	55-59 years	Senegal	1	1	1	0
Copenhagen	Women	55-59 years	Seychelles	0	0	0	0
Copenhagen	Women	55-59 years	Sierra Leone	0	0	0	0
Copenhagen	Women	55-59 years	Somalia	19	23	25	22
Copenhagen	Women	55-59 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Women	55-59 years	Saint Helena	0	0	0	0
Copenhagen	Women	55-59 years	Sudan	1	1	1	1
Copenhagen	Women	55-59 years	Eswantini	0	0	0	0
Copenhagen	Women	55-59 years	South Africa	4	4	4	3
Copenhagen	Women	55-59 years	South Sudan	0	0	0	0
Copenhagen	Women	55-59 years	Southwest Africa	0	0	0	0
Copenhagen	Women	55-59 years	Tanzania	2	2	1	1
Copenhagen	Women	55-59 years	Chad	0	0	0	0
Copenhagen	Women	55-59 years	Togo	0	0	0	0
Copenhagen	Women	55-59 years	Tunisia	4	4	4	4
Copenhagen	Women	55-59 years	Uganda	3	4	4	4
Copenhagen	Women	55-59 years	Zambia	0	0	0	0
Copenhagen	Women	55-59 years	Zimbabwe	1	1	1	1
Copenhagen	Women	55-59 years	Equatorial Guinea	0	0	0	0
Copenhagen	Women	55-59 years	Africa not stated	0	0	0	0
Copenhagen	Women	55-59 years	Canada	5	7	10	12
Copenhagen	Women	55-59 years	USA	65	68	68	67
Copenhagen	Women	55-59 years	North America not stated	0	0	0	0
Copenhagen	Women	55-59 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Women	55-59 years	Argentina	12	13	14	13
Copenhagen	Women	55-59 years	Aruba	0	0	0	0
Copenhagen	Women	55-59 years	Bahamas	0	0	0	0
Copenhagen	Women	55-59 years	Barbados	0	0	0	0
Copenhagen	Women	55-59 years	Belize	0	0	0	0
Copenhagen	Women	55-59 years	Bermuda	0	0	0	0
Copenhagen	Women	55-59 years	Bolivia	1	1	1	2
Copenhagen	Women	55-59 years	Brazil	11	11	11	14
Copenhagen	Women	55-59 years	British West Indies	0	0	0	0
Copenhagen	Women	55-59 years	Chile	17	16	15	16
Copenhagen	Women	55-59 years	Colombia	5	5	6	5
Copenhagen	Women	55-59 years	Costa Rica	1	1	1	1
Copenhagen	Women	55-59 years	Cuba	1	2	2	2
Copenhagen	Women	55-59 years	Curacao	0	0	0	0
Copenhagen	Women	55-59 years	Dominica	0	0	0	0
Copenhagen	Women	55-59 years	Dominican Republic	0	0	0	0
Copenhagen	Women	55-59 years	Ecuador	4	4	4	3
Copenhagen	Women	55-59 years	El Salvador	1	1	1	1
Copenhagen	Women	55-59 years	Falkland Islands	0	0	0	0
Copenhagen	Women	55-59 years	French Guiana	0	0	0	0
Copenhagen	Women	55-59 years	French West Indies	0	0	0	0
Copenhagen	Women	55-59 years	Grenada	0	0	0	0
Copenhagen	Women	55-59 years	Guadeloupe	0	0	0	0
Copenhagen	Women	55-59 years	Guatemala	0	0	0	0
Copenhagen	Women	55-59 years	Guyana	2	2	2	2
Copenhagen	Women	55-59 years	Haiti	0	0	0	0
Copenhagen	Women	55-59 years	Netherlands Antilles	0	0	0	0
Copenhagen	Women	55-59 years	Honduras	1	1	1	1
Copenhagen	Women	55-59 years	Jamaica	3	3	3	3
Copenhagen	Women	55-59 years	Martinique	0	0	0	0
Copenhagen	Women	55-59 years	Mexico	1	1	1	2
Copenhagen	Women	55-59 years	Nauru	0	0	0	0
Copenhagen	Women	55-59 years	Nicaragua	0	0	0	0
Copenhagen	Women	55-59 years	Panama	0	0	0	0
Copenhagen	Women	55-59 years	Paraguay	0	0	0	0
Copenhagen	Women	55-59 years	Peru	7	7	8	8
Copenhagen	Women	55-59 years	Puerto Rico	0	0	0	0
Copenhagen	Women	55-59 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Women	55-59 years	Saint Lucia	0	0	0	0
Copenhagen	Women	55-59 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Women	55-59 years	Suriname	1	1	1	1
Copenhagen	Women	55-59 years	Trinidad and Tobago	1	2	2	3
Copenhagen	Women	55-59 years	Uruguay	8	8	8	7
Copenhagen	Women	55-59 years	Venezuela	3	2	2	2
Copenhagen	Women	55-59 years	West Indies	0	0	0	0
Copenhagen	Women	55-59 years	South and central America not stated	0	0	0	0
Copenhagen	Women	55-59 years	Abu Dhabi	0	0	0	0
Copenhagen	Women	55-59 years	Afghanistan	7	7	7	7
Copenhagen	Women	55-59 years	Armenia	3	3	4	5
Copenhagen	Women	55-59 years	Azerbaijan	1	1	1	1
Copenhagen	Women	55-59 years	Bahrain	0	0	0	0
Copenhagen	Women	55-59 years	Bangladesh	0	0	0	0
Copenhagen	Women	55-59 years	Bhutan	0	0	0	0
Copenhagen	Women	55-59 years	Brunei	0	0	0	0
Copenhagen	Women	55-59 years	Cambodia	1	1	0	0
Copenhagen	Women	55-59 years	Dubai	0	0	0	0
Copenhagen	Women	55-59 years	Philippines	55	55	58	59
Copenhagen	Women	55-59 years	United Arab Emirates	0	0	0	0
Copenhagen	Women	55-59 years	Georgia	0	0	0	1
Copenhagen	Women	55-59 years	Hong Kong	0	0	0	0
Copenhagen	Women	55-59 years	India	18	16	16	15
Copenhagen	Women	55-59 years	Indochina	0	0	0	0
Copenhagen	Women	55-59 years	Indonesia	1	1	1	1
Copenhagen	Women	55-59 years	Iraq	21	22	22	30
Copenhagen	Women	55-59 years	Iran	40	40	41	43
Copenhagen	Women	55-59 years	Israel	10	9	11	12
Copenhagen	Women	55-59 years	Japan	16	16	17	16
Copenhagen	Women	55-59 years	Jordan	17	20	20	18
Copenhagen	Women	55-59 years	Kazakhstan	0	0	0	0
Copenhagen	Women	55-59 years	China	32	35	34	33
Copenhagen	Women	55-59 years	Kyrgyzstan	0	0	0	0
Copenhagen	Women	55-59 years	Kuwait	1	1	0	0
Copenhagen	Women	55-59 years	Laos	0	0	0	0
Copenhagen	Women	55-59 years	Lebanon	14	13	12	13
Copenhagen	Women	55-59 years	Macao	0	0	0	0
Copenhagen	Women	55-59 years	Malaysia	4	4	4	4
Copenhagen	Women	55-59 years	Maldives	0	0	0	0
Copenhagen	Women	55-59 years	Middle East not stated	0	0	0	0
Copenhagen	Women	55-59 years	Mongolia	0	0	0	0
Copenhagen	Women	55-59 years	Myanmar	1	1	1	1
Copenhagen	Women	55-59 years	Nepal	1	1	1	1
Copenhagen	Women	55-59 years	North Korea	0	0	0	0
Copenhagen	Women	55-59 years	Oman	0	0	0	0
Copenhagen	Women	55-59 years	Pakistan	170	180	181	182
Copenhagen	Women	55-59 years	West bank and Gaza	0	0	0	0
Copenhagen	Women	55-59 years	Qatar	0	0	0	0
Copenhagen	Women	55-59 years	Saudi Arabia	0	0	0	0
Copenhagen	Women	55-59 years	Sikkim	0	0	0	0
Copenhagen	Women	55-59 years	Singapore	2	2	2	3
Copenhagen	Women	55-59 years	Sri Lanka	3	3	2	2
Copenhagen	Women	55-59 years	South Korea	3	2	3	4
Copenhagen	Women	55-59 years	Syria	9	8	9	8
Copenhagen	Women	55-59 years	Tajikistan	0	0	0	0
Copenhagen	Women	55-59 years	Taiwan	1	1	1	1
Copenhagen	Women	55-59 years	Thailand	55	57	55	58
Copenhagen	Women	55-59 years	Trucial Oman	0	0	0	0
Copenhagen	Women	55-59 years	Turkmenistan	0	0	0	0
Copenhagen	Women	55-59 years	Uzbekistan	0	0	0	0
Copenhagen	Women	55-59 years	Vietnam	21	22	23	25
Copenhagen	Women	55-59 years	North Yemen	0	0	0	0
Copenhagen	Women	55-59 years	Yemen	2	2	2	2
Copenhagen	Women	55-59 years	Asia not stated	0	0	0	0
Copenhagen	Women	55-59 years	Australia	1	2	2	2
Copenhagen	Women	55-59 years	Cook Islands	0	0	0	0
Copenhagen	Women	55-59 years	Fiji	0	0	0	0
Copenhagen	Women	55-59 years	French territories in the Pacific	0	0	0	0
Copenhagen	Women	55-59 years	Kiribati	0	0	0	0
Copenhagen	Women	55-59 years	Marshall Islands	0	0	0	0
Copenhagen	Women	55-59 years	New Zealand	3	3	2	3
Copenhagen	Women	55-59 years	Papua New Guinea	0	0	0	0
Copenhagen	Women	55-59 years	Solomon Islands	0	0	0	0
Copenhagen	Women	55-59 years	Samoa	0	0	0	0
Copenhagen	Women	55-59 years	Tonga	0	0	0	0
Copenhagen	Women	55-59 years	Tuvalu	0	0	0	0
Copenhagen	Women	55-59 years	Vanuatu	0	0	0	0
Copenhagen	Women	55-59 years	East Timor	0	0	0	0
Copenhagen	Women	55-59 years	Pacific Islands	0	0	0	0
Copenhagen	Women	55-59 years	Stateless	1	1	1	1
Copenhagen	Women	55-59 years	Not stated	1	1	1	1
Copenhagen	Women	60-64 years	Total	12186	12311	12291	12244
Copenhagen	Women	60-64 years	Denmark	10699	10787	10734	10657
Copenhagen	Women	60-64 years	Albania	0	0	0	0
Copenhagen	Women	60-64 years	Andorra	0	0	0	0
Copenhagen	Women	60-64 years	Belgium	2	2	2	2
Copenhagen	Women	60-64 years	Bosnia and Herzegovina	25	29	32	34
Copenhagen	Women	60-64 years	Bulgaria	2	2	2	2
Copenhagen	Women	60-64 years	Cyprus	0	0	0	0
Copenhagen	Women	60-64 years	Estonia	2	2	2	1
Copenhagen	Women	60-64 years	Finland	47	53	54	56
Copenhagen	Women	60-64 years	France	22	23	23	23
Copenhagen	Women	60-64 years	Greece	6	6	6	6
Copenhagen	Women	60-64 years	Belarus	0	0	0	0
Copenhagen	Women	60-64 years	Ireland	8	9	9	8
Copenhagen	Women	60-64 years	Iceland	24	24	26	28
Copenhagen	Women	60-64 years	Italy	12	12	9	10
Copenhagen	Women	60-64 years	Yugoslavia	107	110	114	119
Copenhagen	Women	60-64 years	Yugoslavia, Federal Republic	1	1	1	1
Copenhagen	Women	60-64 years	Kosovo	0	0	0	0
Copenhagen	Women	60-64 years	Croatia	3	5	5	5
Copenhagen	Women	60-64 years	Latvia	0	0	0	0
Copenhagen	Women	60-64 years	Liechtenstein	0	0	0	0
Copenhagen	Women	60-64 years	Lithuania	0	0	0	1
Copenhagen	Women	60-64 years	Luxembourg	0	0	0	0
Copenhagen	Women	60-64 years	Republic of North Macedonia	8	7	7	8
Copenhagen	Women	60-64 years	Malta	0	0	0	0
Copenhagen	Women	60-64 years	Moldova	0	1	1	1
Copenhagen	Women	60-64 years	Monaco	0	0	0	0
Copenhagen	Women	60-64 years	Montenegro	0	0	0	0
Copenhagen	Women	60-64 years	Netherlands	4	4	4	5
Copenhagen	Women	60-64 years	Northern Ireland	0	0	0	0
Copenhagen	Women	60-64 years	Norway	92	94	88	86
Copenhagen	Women	60-64 years	Poland	104	108	109	117
Copenhagen	Women	60-64 years	Portugal	7	9	8	8
Copenhagen	Women	60-64 years	Romania	6	6	6	6
Copenhagen	Women	60-64 years	Russia	12	12	13	14
Copenhagen	Women	60-64 years	San Marino	0	0	0	0
Copenhagen	Women	60-64 years	Switzerland	9	8	9	9
Copenhagen	Women	60-64 years	Serbia	0	0	1	1
Copenhagen	Women	60-64 years	Serbia and Montenegro	1	1	1	1
Copenhagen	Women	60-64 years	Slovakia	0	0	0	0
Copenhagen	Women	60-64 years	Slovenia	1	1	1	1
Copenhagen	Women	60-64 years	Soviet Union	20	19	20	19
Copenhagen	Women	60-64 years	Spain	22	22	19	20
Copenhagen	Women	60-64 years	United Kingdom	63	62	63	66
Copenhagen	Women	60-64 years	Sweden	154	154	158	156
Copenhagen	Women	60-64 years	Czech Republic	0	0	0	0
Copenhagen	Women	60-64 years	Czechoslovakia	17	17	15	14
Copenhagen	Women	60-64 years	Turkey	83	85	88	91
Copenhagen	Women	60-64 years	GDR	0	0	0	0
Copenhagen	Women	60-64 years	Germany	72	74	73	75
Copenhagen	Women	60-64 years	Ukraine	3	3	3	3
Copenhagen	Women	60-64 years	Hungary	7	7	8	6
Copenhagen	Women	60-64 years	Vatican City State	0	0	0	0
Copenhagen	Women	60-64 years	Austria	9	9	9	9
Copenhagen	Women	60-64 years	Europe not stated	0	0	0	0
Copenhagen	Women	60-64 years	Algeria	1	1	1	1
Copenhagen	Women	60-64 years	Angola	0	0	1	1
Copenhagen	Women	60-64 years	Benin	0	0	0	0
Copenhagen	Women	60-64 years	Botswana	0	0	0	0
Copenhagen	Women	60-64 years	Burkina Faso	0	0	0	0
Copenhagen	Women	60-64 years	Burundi	0	0	0	0
Copenhagen	Women	60-64 years	Cameroon	0	0	0	0
Copenhagen	Women	60-64 years	Central African Republic	0	0	0	0
Copenhagen	Women	60-64 years	Comoros	0	0	0	0
Copenhagen	Women	60-64 years	Congo, Democratic Republic	0	0	0	0
Copenhagen	Women	60-64 years	Congo, Republic	0	0	0	0
Copenhagen	Women	60-64 years	Djibouti	0	0	0	0
Copenhagen	Women	60-64 years	Egypt	9	9	10	13
Copenhagen	Women	60-64 years	Ivory Coast	0	0	0	0
Copenhagen	Women	60-64 years	Eritrea	0	0	0	0
Copenhagen	Women	60-64 years	Ethiopia	1	1	1	1
Copenhagen	Women	60-64 years	Gabon	0	0	0	0
Copenhagen	Women	60-64 years	Gambia, The	0	0	0	0
Copenhagen	Women	60-64 years	Ghana	2	2	3	3
Copenhagen	Women	60-64 years	Guinea	0	0	0	0
Copenhagen	Women	60-64 years	Guinea-Bissau	0	0	0	0
Copenhagen	Women	60-64 years	Cape Verde	0	0	0	0
Copenhagen	Women	60-64 years	Kenya	4	4	5	6
Copenhagen	Women	60-64 years	Lesotho	0	0	0	0
Copenhagen	Women	60-64 years	Liberia	1	0	0	0
Copenhagen	Women	60-64 years	Libya	0	0	0	0
Copenhagen	Women	60-64 years	Madagascar	0	0	0	0
Copenhagen	Women	60-64 years	Malawi	0	0	0	0
Copenhagen	Women	60-64 years	Mali	0	0	0	0
Copenhagen	Women	60-64 years	Morocco	29	34	41	46
Copenhagen	Women	60-64 years	Mauritania	0	0	0	0
Copenhagen	Women	60-64 years	Mauritius	0	0	0	0
Copenhagen	Women	60-64 years	Mozambique	0	0	0	0
Copenhagen	Women	60-64 years	Namibia	0	0	0	0
Copenhagen	Women	60-64 years	Niger	0	0	0	0
Copenhagen	Women	60-64 years	Nigeria	1	1	1	1
Copenhagen	Women	60-64 years	Reunion	0	0	0	0
Copenhagen	Women	60-64 years	Rwanda	0	0	0	0
Copenhagen	Women	60-64 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Women	60-64 years	Senegal	0	0	0	1
Copenhagen	Women	60-64 years	Seychelles	0	0	0	0
Copenhagen	Women	60-64 years	Sierra Leone	0	0	0	0
Copenhagen	Women	60-64 years	Somalia	18	17	17	19
Copenhagen	Women	60-64 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Women	60-64 years	Saint Helena	0	0	0	0
Copenhagen	Women	60-64 years	Sudan	0	0	0	0
Copenhagen	Women	60-64 years	Eswantini	0	0	0	0
Copenhagen	Women	60-64 years	South Africa	5	5	5	2
Copenhagen	Women	60-64 years	South Sudan	0	0	0	0
Copenhagen	Women	60-64 years	Southwest Africa	0	0	0	0
Copenhagen	Women	60-64 years	Tanzania	2	2	3	3
Copenhagen	Women	60-64 years	Chad	0	0	0	0
Copenhagen	Women	60-64 years	Togo	0	0	0	0
Copenhagen	Women	60-64 years	Tunisia	1	1	1	1
Copenhagen	Women	60-64 years	Uganda	3	3	2	2
Copenhagen	Women	60-64 years	Zambia	0	0	0	0
Copenhagen	Women	60-64 years	Zimbabwe	1	1	0	0
Copenhagen	Women	60-64 years	Equatorial Guinea	0	0	0	0
Copenhagen	Women	60-64 years	Africa not stated	0	0	0	0
Copenhagen	Women	60-64 years	Canada	4	4	5	4
Copenhagen	Women	60-64 years	USA	37	35	37	36
Copenhagen	Women	60-64 years	North America not stated	0	0	0	0
Copenhagen	Women	60-64 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Women	60-64 years	Argentina	4	5	5	7
Copenhagen	Women	60-64 years	Aruba	0	0	0	0
Copenhagen	Women	60-64 years	Bahamas	0	0	0	0
Copenhagen	Women	60-64 years	Barbados	0	0	0	0
Copenhagen	Women	60-64 years	Belize	1	1	1	1
Copenhagen	Women	60-64 years	Bermuda	0	0	0	0
Copenhagen	Women	60-64 years	Bolivia	0	1	1	1
Copenhagen	Women	60-64 years	Brazil	7	7	7	6
Copenhagen	Women	60-64 years	British West Indies	0	0	0	0
Copenhagen	Women	60-64 years	Chile	18	21	22	21
Copenhagen	Women	60-64 years	Colombia	1	0	0	0
Copenhagen	Women	60-64 years	Costa Rica	1	1	1	1
Copenhagen	Women	60-64 years	Cuba	1	1	1	1
Copenhagen	Women	60-64 years	Curacao	0	0	0	0
Copenhagen	Women	60-64 years	Dominica	0	0	0	0
Copenhagen	Women	60-64 years	Dominican Republic	0	0	0	0
Copenhagen	Women	60-64 years	Ecuador	0	0	0	1
Copenhagen	Women	60-64 years	El Salvador	0	0	0	0
Copenhagen	Women	60-64 years	Falkland Islands	0	0	0	0
Copenhagen	Women	60-64 years	French Guiana	0	0	0	0
