citizenship	age	sex	district	2009Q4	2010Q4	2011Q4	2012Q4	2013Q4	2014Q4
Non-western countries	40-44 years	Women	Polling area - 7. Syd	12	14	14	10	18	18
Non-western countries	40-44 years	Women	Polling area - 7. Øst	30	37	46	49	53	63
Non-western countries	40-44 years	Women	Polling area - 7. Vest	45	48	59	65	75	72
Non-western countries	40-44 years	Women	Polling area - 7. Nordvest	35	28	28	31	30	32
Non-western countries	40-44 years	Women	Polling area - 7. Katrinedal	11	9	10	14	9	7
Non-western countries	40-44 years	Women	Polling area - 7. Kirkebjerg	15	14	11	16	14	16
Non-western countries	40-44 years	Women	Polling area - 7. Vanløse	28	31	29	38	45	45
Non-western countries	40-44 years	Women	Polling area - 8. Valby	21	31	38	41	40	36
Non-western countries	40-44 years	Women	Polling area - 8. Nord	36	35	32	28	22	24
Non-western countries	40-44 years	Women	Polling area - 8. Syd	34	38	35	35	29	29
Non-western countries	40-44 years	Women	Polling area - 8. Vest	25	29	32	30	35	26
Non-western countries	40-44 years	Women	Polling area - 8. Sydøst	26	35	34	36	40	33
Non-western countries	40-44 years	Women	Polling area - 8. Midt	18	16	18	18	23	26
Non-western countries	40-44 years	Women	Polling area - 9. Vesterbro	18	14	21	21	20	20
Non-western countries	40-44 years	Women	Polling area - 9. Nord	37	30	28	23	28	27
Non-western countries	40-44 years	Women	Polling area - 9. Syd	37	34	35	37	47	51
Non-western countries	40-44 years	Women	Polling area - 9. Øst	15	16	15	15	16	15
Non-western countries	40-44 years	Women	Polling area - 9. Vest	23	23	24	29	32	31
Non-western countries	40-44 years	Women	Polling area - 9. Midt	12	18	17	17	19	14
Non-western countries	40-44 years	Women	Polling area - 9. Sydhavn	8	14	9	9	9	14
Non-western countries	45-49 years	Men	Copenhagen total	1237	1323	1433	1412	1475	1478
Non-western countries	45-49 years	Men	District - Indre By	24	27	32	46	46	38
Non-western countries	45-49 years	Men	District - Østerbro	86	97	110	104	107	107
Non-western countries	45-49 years	Men	District - Nørrebro	226	232	247	244	243	256
Non-western countries	45-49 years	Men	District - Vesterbro/Kongens Enghave	160	147	157	147	153	153
Non-western countries	45-49 years	Men	District - Valby	107	113	113	115	121	121
Non-western countries	45-49 years	Men	District - Vanløse	29	45	50	51	63	59
Non-western countries	45-49 years	Men	District - Brønshøj-Husum	154	179	208	216	223	211
Non-western countries	45-49 years	Men	District - Bispebjerg	196	214	253	237	263	265
Non-western countries	45-49 years	Men	District - Amager Øst	88	88	74	77	74	76
Non-western countries	45-49 years	Men	District - Amager Vest	120	121	127	127	125	135
Non-western countries	45-49 years	Men	District - Unlocated	47	60	62	48	57	57
Non-western countries	45-49 years	Men	Polling area - 1. Østerbro	10	16	20	20	21	19
Non-western countries	45-49 years	Men	Polling area - 1. Øst	10	7	9	8	7	6
Non-western countries	45-49 years	Men	Polling area - 1. Nord	6	7	12	11	8	9
Non-western countries	45-49 years	Men	Polling area - 1. Syd	13	14	15	16	11	17
Non-western countries	45-49 years	Men	Polling area - 1. Vest	18	19	20	17	26	28
Non-western countries	45-49 years	Men	Polling area - 1. Nordvest	29	34	34	32	34	28
Non-western countries	45-49 years	Men	Polling area - 2. Sundbyvester	40	39	39	43	45	43
Non-western countries	45-49 years	Men	Polling area - 2. Nord	45	50	51	49	52	49
Non-western countries	45-49 years	Men	Polling area - 2. Syd	9	9	11	10	9	14
Non-western countries	45-49 years	Men	Polling area - 2. Øst	17	15	19	15	11	13
Non-western countries	45-49 years	Men	Polling area - 2. Vest	9	8	7	10	8	16
Non-western countries	45-49 years	Men	Polling area - 3. Indre By	55	69	70	59	70	65
Non-western countries	45-49 years	Men	Polling area - 3. Nord	5	2	1	9	10	9
Non-western countries	45-49 years	Men	Polling area - 3. Syd	5	6	8	12	9	11
Non-western countries	45-49 years	Men	Polling area - 3. Øst	6	10	15	14	14	10
Non-western countries	45-49 years	Men	Polling area - 4. Sundbyøster	25	31	24	24	27	27
Non-western countries	45-49 years	Men	Polling area - 4. Nord	40	37	33	33	30	34
Non-western countries	45-49 years	Men	Polling area - 4. Syd	15	13	8	11	10	9
Non-western countries	45-49 years	Men	Polling area - 4. Øst	8	7	9	9	7	6
Non-western countries	45-49 years	Men	Polling area - 5. Nørrebro	22	18	23	25	26	26
Non-western countries	45-49 years	Men	Polling area - 5. Nord	31	33	38	41	42	53
Non-western countries	45-49 years	Men	Polling area - 5. Nørrebrohallen	51	61	57	63	67	63
Non-western countries	45-49 years	Men	Polling area - 5. Syd	34	31	38	35	30	32
Non-western countries	45-49 years	Men	Polling area - 5. Øst	14	13	11	10	7	8
Non-western countries	45-49 years	Men	Polling area - 5. Vest	23	25	31	31	31	34
Non-western countries	45-49 years	Men	Polling area - 5. Nordvest	51	51	49	39	40	40
Non-western countries	45-49 years	Men	Polling area - 6. Bispebjerg	50	60	67	59	60	59
Non-western countries	45-49 years	Men	Polling area - 6. Vest	34	36	53	44	51	52
Non-western countries	45-49 years	Men	Polling area - 6. Nord	41	35	37	33	41	41
Non-western countries	45-49 years	Men	Polling area - 6. Øst	20	25	32	36	34	34
Non-western countries	45-49 years	Men	Polling area - 6. Syd	51	58	64	65	77	79
Non-western countries	45-49 years	Men	Polling area - 7. Brønshøj	2	0	1	3	4	5
Non-western countries	45-49 years	Men	Polling area - 7. Nord	77	91	99	104	106	99
Non-western countries	45-49 years	Men	Polling area - 7. Syd	10	15	13	9	11	11
Non-western countries	45-49 years	Men	Polling area - 7. Øst	21	33	36	34	36	30
Non-western countries	45-49 years	Men	Polling area - 7. Vest	34	40	51	52	52	48
Non-western countries	45-49 years	Men	Polling area - 7. Nordvest	21	15	22	24	28	32
Non-western countries	45-49 years	Men	Polling area - 7. Katrinedal	1	3	3	5	7	5
Non-western countries	45-49 years	Men	Polling area - 7. Kirkebjerg	3	9	10	12	13	13
Non-western countries	45-49 years	Men	Polling area - 7. Vanløse	14	18	23	24	29	27
Non-western countries	45-49 years	Men	Polling area - 8. Valby	17	17	21	22	24	25
Non-western countries	45-49 years	Men	Polling area - 8. Nord	10	11	15	19	19	11
Non-western countries	45-49 years	Men	Polling area - 8. Syd	27	26	23	23	27	32
Non-western countries	45-49 years	Men	Polling area - 8. Vest	16	18	12	16	16	21
Non-western countries	45-49 years	Men	Polling area - 8. Sydøst	27	27	26	22	19	18
Non-western countries	45-49 years	Men	Polling area - 8. Midt	10	14	16	13	16	14
Non-western countries	45-49 years	Men	Polling area - 9. Vesterbro	21	12	16	10	7	7
Non-western countries	45-49 years	Men	Polling area - 9. Nord	27	24	30	24	21	18
Non-western countries	45-49 years	Men	Polling area - 9. Syd	52	57	58	58	57	62
Non-western countries	45-49 years	Men	Polling area - 9. Øst	15	11	10	13	12	13
Non-western countries	45-49 years	Men	Polling area - 9. Vest	21	21	15	19	22	19
Non-western countries	45-49 years	Men	Polling area - 9. Midt	18	19	20	15	28	25
Non-western countries	45-49 years	Men	Polling area - 9. Sydhavn	6	3	8	8	6	9
Non-western countries	45-49 years	Women	Copenhagen total	1168	1212	1299	1345	1435	1491
Non-western countries	45-49 years	Women	District - Indre By	29	26	33	37	43	47
Non-western countries	45-49 years	Women	District - Østerbro	80	98	103	109	114	110
Non-western countries	45-49 years	Women	District - Nørrebro	233	232	255	263	286	285
Non-western countries	45-49 years	Women	District - Vesterbro/Kongens Enghave	141	139	129	127	126	134
Non-western countries	45-49 years	Women	District - Valby	125	120	134	139	149	160
Non-western countries	45-49 years	Women	District - Vanløse	52	52	61	56	59	60
Non-western countries	45-49 years	Women	District - Brønshøj-Husum	139	151	165	181	205	225
Non-western countries	45-49 years	Women	District - Bispebjerg	154	164	176	189	189	191
Non-western countries	45-49 years	Women	District - Amager Øst	91	89	92	93	105	117
Non-western countries	45-49 years	Women	District - Amager Vest	119	126	134	141	151	150
Non-western countries	45-49 years	Women	District - Unlocated	5	15	17	10	8	12
Non-western countries	45-49 years	Women	Polling area - 1. Østerbro	12	10	10	12	12	17
Non-western countries	45-49 years	Women	Polling area - 1. Øst	7	6	7	6	7	7
Non-western countries	45-49 years	Women	Polling area - 1. Nord	10	11	15	21	26	20
Non-western countries	45-49 years	Women	Polling area - 1. Syd	7	16	17	18	22	20
Non-western countries	45-49 years	Women	Polling area - 1. Vest	22	22	24	23	19	19
Non-western countries	45-49 years	Women	Polling area - 1. Nordvest	22	33	30	29	28	27
Non-western countries	45-49 years	Women	Polling area - 2. Sundbyvester	36	36	36	39	45	44
Non-western countries	45-49 years	Women	Polling area - 2. Nord	40	45	42	43	41	42
Non-western countries	45-49 years	Women	Polling area - 2. Syd	10	13	16	17	22	18
Non-western countries	45-49 years	Women	Polling area - 2. Øst	21	23	27	27	28	30
Non-western countries	45-49 years	Women	Polling area - 2. Vest	12	9	13	15	15	16
Non-western countries	45-49 years	Women	Polling area - 3. Indre By	15	23	26	20	17	22
Non-western countries	45-49 years	Women	Polling area - 3. Nord	4	5	7	9	10	6
Non-western countries	45-49 years	Women	Polling area - 3. Syd	7	9	9	9	11	13
Non-western countries	45-49 years	Women	Polling area - 3. Øst	8	4	8	9	13	18
Non-western countries	45-49 years	Women	Polling area - 4. Sundbyøster	21	21	25	29	34	30
Non-western countries	45-49 years	Women	Polling area - 4. Nord	40	37	39	36	45	62
Non-western countries	45-49 years	Women	Polling area - 4. Syd	17	18	18	17	15	16
Non-western countries	45-49 years	Women	Polling area - 4. Øst	13	13	10	11	11	9
Non-western countries	45-49 years	Women	Polling area - 5. Nørrebro	30	27	25	20	29	31
Non-western countries	45-49 years	Women	Polling area - 5. Nord	46	39	38	38	45	42
Non-western countries	45-49 years	Women	Polling area - 5. Nørrebrohallen	71	79	91	94	97	99
Non-western countries	45-49 years	Women	Polling area - 5. Syd	24	17	24	27	31	28
Non-western countries	45-49 years	Women	Polling area - 5. Øst	12	12	15	15	10	15
Non-western countries	45-49 years	Women	Polling area - 5. Vest	25	27	23	27	28	25
Non-western countries	45-49 years	Women	Polling area - 5. Nordvest	25	31	39	42	46	45
Non-western countries	45-49 years	Women	Polling area - 6. Bispebjerg	38	37	40	42	46	46
Non-western countries	45-49 years	Women	Polling area - 6. Vest	34	33	39	43	39	42
Non-western countries	45-49 years	Women	Polling area - 6. Nord	25	24	28	34	34	35
Non-western countries	45-49 years	Women	Polling area - 6. Øst	18	24	25	28	25	24
Non-western countries	45-49 years	Women	Polling area - 6. Syd	39	46	44	42	45	44
Non-western countries	45-49 years	Women	Polling area - 7. Brønshøj	7	9	11	9	6	7
Non-western countries	45-49 years	Women	Polling area - 7. Nord	71	77	71	78	86	95
Non-western countries	45-49 years	Women	Polling area - 7. Syd	16	15	15	12	9	10
Non-western countries	45-49 years	Women	Polling area - 7. Øst	24	26	29	36	38	36
Non-western countries	45-49 years	Women	Polling area - 7. Vest	27	23	36	44	49	55
Non-western countries	45-49 years	Women	Polling area - 7. Nordvest	15	22	25	20	29	35
Non-western countries	45-49 years	Women	Polling area - 7. Katrinedal	6	7	10	5	10	9
Non-western countries	45-49 years	Women	Polling area - 7. Kirkebjerg	6	4	8	10	11	13
Non-western countries	45-49 years	Women	Polling area - 7. Vanløse	19	20	21	23	26	25
Non-western countries	45-49 years	Women	Polling area - 8. Valby	28	24	28	26	24	21
Non-western countries	45-49 years	Women	Polling area - 8. Nord	24	19	26	27	31	33
Non-western countries	45-49 years	Women	Polling area - 8. Syd	21	25	22	22	22	31
Non-western countries	45-49 years	Women	Polling area - 8. Vest	21	15	19	20	25	27
Non-western countries	45-49 years	Women	Polling area - 8. Sydøst	16	17	19	24	27	30
Non-western countries	45-49 years	Women	Polling area - 8. Midt	15	20	20	20	20	18
Non-western countries	45-49 years	Women	Polling area - 9. Vesterbro	19	19	15	17	13	15
Non-western countries	45-49 years	Women	Polling area - 9. Nord	24	27	28	29	29	32
Non-western countries	45-49 years	Women	Polling area - 9. Syd	51	41	32	30	32	30
Non-western countries	45-49 years	Women	Polling area - 9. Øst	12	14	14	13	13	19
Non-western countries	45-49 years	Women	Polling area - 9. Vest	19	23	21	19	21	18
Non-western countries	45-49 years	Women	Polling area - 9. Midt	15	11	12	13	12	12
Non-western countries	45-49 years	Women	Polling area - 9. Sydhavn	1	4	7	6	6	8
Non-western countries	50-54 years	Men	Copenhagen total	787	876	929	1003	1033	1124
Non-western countries	50-54 years	Men	District - Indre By	24	22	20	22	25	26
Non-western countries	50-54 years	Men	District - Østerbro	59	62	64	72	70	75
Non-western countries	50-54 years	Men	District - Nørrebro	157	171	173	176	190	210
Non-western countries	50-54 years	Men	District - Vesterbro/Kongens Enghave	90	103	103	122	118	125
Non-western countries	50-54 years	Men	District - Valby	78	94	95	104	101	99
Non-western countries	50-54 years	Men	District - Vanløse	24	29	27	27	29	33
Non-western countries	50-54 years	Men	District - Brønshøj-Husum	75	90	101	116	133	171
Non-western countries	50-54 years	Men	District - Bispebjerg	120	134	146	172	174	181
Non-western countries	50-54 years	Men	District - Amager Øst	55	54	76	74	77	68
Non-western countries	50-54 years	Men	District - Amager Vest	81	85	93	99	94	102
Non-western countries	50-54 years	Men	District - Unlocated	24	32	31	19	22	34
Non-western countries	50-54 years	Men	Polling area - 1. Østerbro	8	8	7	4	6	10
Non-western countries	50-54 years	Men	Polling area - 1. Øst	2	7	8	12	10	9
Non-western countries	50-54 years	Men	Polling area - 1. Nord	5	5	4	5	5	7
Non-western countries	50-54 years	Men	Polling area - 1. Syd	5	8	9	10	7	9
Non-western countries	50-54 years	Men	Polling area - 1. Vest	15	13	15	19	16	14
Non-western countries	50-54 years	Men	Polling area - 1. Nordvest	24	21	21	22	26	26
Non-western countries	50-54 years	Men	Polling area - 2. Sundbyvester	22	29	32	34	30	34
Non-western countries	50-54 years	Men	Polling area - 2. Nord	36	35	37	36	40	37
Non-western countries	50-54 years	Men	Polling area - 2. Syd	4	4	6	8	9	9
Non-western countries	50-54 years	Men	Polling area - 2. Øst	12	13	12	14	11	15
Non-western countries	50-54 years	Men	Polling area - 2. Vest	7	4	6	7	4	7
Non-western countries	50-54 years	Men	Polling area - 3. Indre By	31	39	39	27	32	42
Non-western countries	50-54 years	Men	Polling area - 3. Nord	3	5	6	6	6	5
Non-western countries	50-54 years	Men	Polling area - 3. Syd	6	5	2	3	3	6
Non-western countries	50-54 years	Men	Polling area - 3. Øst	8	5	4	5	6	7
Non-western countries	50-54 years	Men	Polling area - 4. Sundbyøster	16	12	18	18	20	17
Non-western countries	50-54 years	Men	Polling area - 4. Nord	23	27	35	36	36	31
Non-western countries	50-54 years	Men	Polling area - 4. Syd	10	9	15	13	14	14
Non-western countries	50-54 years	Men	Polling area - 4. Øst	6	6	8	7	7	6
Non-western countries	50-54 years	Men	Polling area - 5. Nørrebro	13	22	18	19	19	24
Non-western countries	50-54 years	Men	Polling area - 5. Nord	32	29	30	30	34	29
Non-western countries	50-54 years	Men	Polling area - 5. Nørrebrohallen	38	47	45	41	42	51
Non-western countries	50-54 years	Men	Polling area - 5. Syd	20	20	19	20	25	28
Non-western countries	50-54 years	Men	Polling area - 5. Øst	7	11	16	15	15	11
Non-western countries	50-54 years	Men	Polling area - 5. Vest	13	13	14	16	15	22
Non-western countries	50-54 years	Men	Polling area - 5. Nordvest	34	29	31	35	40	45
Non-western countries	50-54 years	Men	Polling area - 6. Bispebjerg	26	30	33	46	50	51
Non-western countries	50-54 years	Men	Polling area - 6. Vest	25	28	26	27	36	31
Non-western countries	50-54 years	Men	Polling area - 6. Nord	24	26	36	34	28	32
Non-western countries	50-54 years	Men	Polling area - 6. Øst	15	19	19	24	21	19
Non-western countries	50-54 years	Men	Polling area - 6. Syd	30	31	32	41	39	48
Non-western countries	50-54 years	Men	Polling area - 7. Brønshøj	3	3	2	2	3	3
Non-western countries	50-54 years	Men	Polling area - 7. Nord	39	41	42	49	55	74
Non-western countries	50-54 years	Men	Polling area - 7. Syd	5	5	8	10	9	11
Non-western countries	50-54 years	Men	Polling area - 7. Øst	9	11	14	17	22	31
Non-western countries	50-54 years	Men	Polling area - 7. Vest	20	27	28	31	34	47
Non-western countries	50-54 years	Men	Polling area - 7. Nordvest	6	11	16	18	20	17
Non-western countries	50-54 years	Men	Polling area - 7. Katrinedal	1	1	1	0	0	0
Non-western countries	50-54 years	Men	Polling area - 7. Kirkebjerg	5	3	4	2	2	4
Non-western countries	50-54 years	Men	Polling area - 7. Vanløse	11	17	13	14	17	17
Non-western countries	50-54 years	Men	Polling area - 8. Valby	12	16	14	13	16	16
Non-western countries	50-54 years	Men	Polling area - 8. Nord	6	8	7	9	10	14
Non-western countries	50-54 years	Men	Polling area - 8. Syd	12	16	17	18	18	18
Non-western countries	50-54 years	Men	Polling area - 8. Vest	20	18	20	22	19	17
Non-western countries	50-54 years	Men	Polling area - 8. Sydøst	15	22	22	24	22	20
Non-western countries	50-54 years	Men	Polling area - 8. Midt	13	14	15	18	16	14
Non-western countries	50-54 years	Men	Polling area - 9. Vesterbro	16	15	15	23	21	13
Non-western countries	50-54 years	Men	Polling area - 9. Nord	12	15	14	17	15	18
Non-western countries	50-54 years	Men	Polling area - 9. Syd	27	33	32	36	36	42
Non-western countries	50-54 years	Men	Polling area - 9. Øst	4	8	9	9	13	18
Non-western countries	50-54 years	Men	Polling area - 9. Vest	14	14	13	13	11	11
Non-western countries	50-54 years	Men	Polling area - 9. Midt	14	15	16	21	17	18
Non-western countries	50-54 years	Men	Polling area - 9. Sydhavn	3	3	4	3	5	5
Non-western countries	50-54 years	Women	Copenhagen total	861	922	921	987	1011	1102
Non-western countries	50-54 years	Women	District - Indre By	28	29	29	26	26	21
Non-western countries	50-54 years	Women	District - Østerbro	76	85	83	81	73	70
Non-western countries	50-54 years	Women	District - Nørrebro	153	164	167	187	180	204
Non-western countries	50-54 years	Women	District - Vesterbro/Kongens Enghave	125	121	113	112	112	118
Non-western countries	50-54 years	Women	District - Valby	85	95	101	109	109	130
Non-western countries	50-54 years	Women	District - Vanløse	31	37	35	46	51	61
Non-western countries	50-54 years	Women	District - Brønshøj-Husum	98	111	105	115	128	145
Non-western countries	50-54 years	Women	District - Bispebjerg	100	98	101	118	148	162
Non-western countries	50-54 years	Women	District - Amager Øst	77	79	80	90	82	80
Non-western countries	50-54 years	Women	District - Amager Vest	83	99	103	96	98	104
Non-western countries	50-54 years	Women	District - Unlocated	5	4	4	7	4	7
Non-western countries	50-54 years	Women	Polling area - 1. Østerbro	10	13	14	10	9	8
Non-western countries	50-54 years	Women	Polling area - 1. Øst	6	6	6	8	9	7
Non-western countries	50-54 years	Women	Polling area - 1. Nord	15	11	11	9	7	9
Non-western countries	50-54 years	Women	Polling area - 1. Syd	8	11	7	6	4	4
Non-western countries	50-54 years	Women	Polling area - 1. Vest	13	18	21	23	21	22
Non-western countries	50-54 years	Women	Polling area - 1. Nordvest	24	26	24	25	23	20
Non-western countries	50-54 years	Women	Polling area - 2. Sundbyvester	28	33	35	35	36	37
Non-western countries	50-54 years	Women	Polling area - 2. Nord	25	29	32	29	35	38
Non-western countries	50-54 years	Women	Polling area - 2. Syd	5	7	7	6	4	8
Non-western countries	50-54 years	Women	Polling area - 2. Øst	21	22	21	16	13	10
Non-western countries	50-54 years	Women	Polling area - 2. Vest	4	8	8	10	10	11
Non-western countries	50-54 years	Women	Polling area - 3. Indre By	13	11	12	13	10	14
Non-western countries	50-54 years	Women	Polling area - 3. Nord	4	6	5	6	7	4
Non-western countries	50-54 years	Women	Polling area - 3. Syd	11	9	9	7	7	5
Non-western countries	50-54 years	Women	Polling area - 3. Øst	5	7	7	7	6	5
Non-western countries	50-54 years	Women	Polling area - 4. Sundbyøster	14	16	19	17	14	16
Non-western countries	50-54 years	Women	Polling area - 4. Nord	41	45	43	52	43	39
Non-western countries	50-54 years	Women	Polling area - 4. Syd	12	9	7	11	17	16
Non-western countries	50-54 years	Women	Polling area - 4. Øst	10	9	11	10	8	9
Non-western countries	50-54 years	Women	Polling area - 5. Nørrebro	29	33	34	36	26	27
Non-western countries	50-54 years	Women	Polling area - 5. Nord	21	26	29	35	31	38
Non-western countries	50-54 years	Women	Polling area - 5. Nørrebrohallen	40	43	45	53	57	63
Non-western countries	50-54 years	Women	Polling area - 5. Syd	23	23	21	24	20	20
Non-western countries	50-54 years	Women	Polling area - 5. Øst	4	8	6	5	6	6
Non-western countries	50-54 years	Women	Polling area - 5. Vest	22	16	17	18	20	23
Non-western countries	50-54 years	Women	Polling area - 5. Nordvest	14	15	15	16	20	27
Non-western countries	50-54 years	Women	Polling area - 6. Bispebjerg	24	21	24	26	33	44
Non-western countries	50-54 years	Women	Polling area - 6. Vest	27	25	26	28	33	34
Non-western countries	50-54 years	Women	Polling area - 6. Nord	20	19	18	21	19	20
Non-western countries	50-54 years	Women	Polling area - 6. Øst	4	4	6	7	18	22
Non-western countries	50-54 years	Women	Polling area - 6. Syd	25	29	27	36	45	42
Non-western countries	50-54 years	Women	Polling area - 7. Brønshøj	4	4	3	3	7	9
Non-western countries	50-54 years	Women	Polling area - 7. Nord	39	45	43	42	49	55
Non-western countries	50-54 years	Women	Polling area - 7. Syd	9	10	9	15	16	17
Non-western countries	50-54 years	Women	Polling area - 7. Øst	22	19	18	21	25	26
Non-western countries	50-54 years	Women	Polling area - 7. Vest	27	35	30	34	30	39
Non-western countries	50-54 years	Women	Polling area - 7. Nordvest	8	11	13	17	21	23
Non-western countries	50-54 years	Women	Polling area - 7. Katrinedal	3	3	2	6	6	6
Non-western countries	50-54 years	Women	Polling area - 7. Kirkebjerg	7	5	5	6	5	6
Non-western countries	50-54 years	Women	Polling area - 7. Vanløse	10	16	17	17	20	25
Non-western countries	50-54 years	Women	Polling area - 8. Valby	16	18	16	12	18	23
Non-western countries	50-54 years	Women	Polling area - 8. Nord	12	17	16	21	20	24
Non-western countries	50-54 years	Women	Polling area - 8. Syd	11	14	17	23	27	26
Non-western countries	50-54 years	Women	Polling area - 8. Vest	10	12	12	16	12	22
Non-western countries	50-54 years	Women	Polling area - 8. Sydøst	22	20	25	20	18	18
Non-western countries	50-54 years	Women	Polling area - 8. Midt	14	14	15	17	14	17
Non-western countries	50-54 years	Women	Polling area - 9. Vesterbro	15	14	17	13	17	15
Non-western countries	50-54 years	Women	Polling area - 9. Nord	27	22	18	20	20	16
Non-western countries	50-54 years	Women	Polling area - 9. Syd	37	43	47	44	40	40
Non-western countries	50-54 years	Women	Polling area - 9. Øst	9	7	7	8	7	10
Non-western countries	50-54 years	Women	Polling area - 9. Vest	24	20	13	16	14	19
Non-western countries	50-54 years	Women	Polling area - 9. Midt	9	12	9	8	9	13
Non-western countries	50-54 years	Women	Polling area - 9. Sydhavn	4	3	2	3	5	5
Non-western countries	55-59 years	Men	Copenhagen total	549	577	630	653	717	736
Non-western countries	55-59 years	Men	District - Indre By	17	22	24	26	26	23
Non-western countries	55-59 years	Men	District - Østerbro	43	45	55	61	62	57
Non-western countries	55-59 years	Men	District - Nørrebro	103	93	109	126	141	136
Non-western countries	55-59 years	Men	District - Vesterbro/Kongens Enghave	68	66	74	74	78	81
Non-western countries	55-59 years	Men	District - Valby	49	55	59	59	70	74
Non-western countries	55-59 years	Men	District - Vanløse	19	22	23	31	32	34
Non-western countries	55-59 years	Men	District - Brønshøj-Husum	73	72	74	77	80	83
Non-western countries	55-59 years	Men	District - Bispebjerg	72	85	80	82	95	121
Non-western countries	55-59 years	Men	District - Amager Øst	41	41	52	47	44	45
Non-western countries	55-59 years	Men	District - Amager Vest	58	67	67	62	76	74
Non-western countries	55-59 years	Men	District - Unlocated	6	9	13	8	13	8
Non-western countries	55-59 years	Men	Polling area - 1. Østerbro	3	4	6	7	7	5
Non-western countries	55-59 years	Men	Polling area - 1. Øst	1	2	1	2	4	6
Non-western countries	55-59 years	Men	Polling area - 1. Nord	6	6	8	9	9	8
Non-western countries	55-59 years	Men	Polling area - 1. Syd	5	4	6	8	7	4
Non-western countries	55-59 years	Men	Polling area - 1. Vest	12	14	14	13	14	16
Non-western countries	55-59 years	Men	Polling area - 1. Nordvest	16	15	20	22	21	18
Non-western countries	55-59 years	Men	Polling area - 2. Sundbyvester	16	18	20	21	20	22
Non-western countries	55-59 years	Men	Polling area - 2. Nord	17	20	23	24	36	34
Non-western countries	55-59 years	Men	Polling area - 2. Syd	3	5	2	2	4	7
Non-western countries	55-59 years	Men	Polling area - 2. Øst	13	13	12	8	9	7
Non-western countries	55-59 years	Men	Polling area - 2. Vest	9	11	10	7	7	4
Non-western countries	55-59 years	Men	Polling area - 3. Indre By	10	14	20	16	22	16
Non-western countries	55-59 years	Men	Polling area - 3. Nord	3	5	4	3	4	3
Non-western countries	55-59 years	Men	Polling area - 3. Syd	4	6	7	7	6	4
Non-western countries	55-59 years	Men	Polling area - 3. Øst	6	6	6	8	7	8
Non-western countries	55-59 years	Men	Polling area - 4. Sundbyøster	3	6	11	10	12	13
Non-western countries	55-59 years	Men	Polling area - 4. Nord	22	20	22	20	16	19
Non-western countries	55-59 years	Men	Polling area - 4. Syd	9	8	11	10	7	7
Non-western countries	55-59 years	Men	Polling area - 4. Øst	7	7	8	7	9	6
Non-western countries	55-59 years	Men	Polling area - 5. Nørrebro	8	9	12	15	14	15
Non-western countries	55-59 years	Men	Polling area - 5. Nord	18	17	23	25	30	33
Non-western countries	55-59 years	Men	Polling area - 5. Nørrebrohallen	32	24	28	28	35	28
Non-western countries	55-59 years	Men	Polling area - 5. Syd	16	15	18	21	23	20
Non-western countries	55-59 years	Men	Polling area - 5. Øst	5	4	2	4	3	3
Non-western countries	55-59 years	Men	Polling area - 5. Vest	8	9	12	12	10	12
Non-western countries	55-59 years	Men	Polling area - 5. Nordvest	16	15	14	21	26	25
Non-western countries	55-59 years	Men	Polling area - 6. Bispebjerg	15	14	14	16	20	29
Non-western countries	55-59 years	Men	Polling area - 6. Vest	10	17	20	22	19	26
Non-western countries	55-59 years	Men	Polling area - 6. Nord	18	25	22	26	27	26
Non-western countries	55-59 years	Men	Polling area - 6. Øst	5	5	6	6	10	16
Non-western countries	55-59 years	Men	Polling area - 6. Syd	24	24	18	12	19	24
Non-western countries	55-59 years	Men	Polling area - 7. Brønshøj	4	5	5	6	4	4
Non-western countries	55-59 years	Men	Polling area - 7. Nord	23	23	29	28	28	30
Non-western countries	55-59 years	Men	Polling area - 7. Syd	4	5	2	5	7	4
Non-western countries	55-59 years	Men	Polling area - 7. Øst	15	13	12	13	14	13
Non-western countries	55-59 years	Men	Polling area - 7. Vest	19	20	22	22	26	25
Non-western countries	55-59 years	Men	Polling area - 7. Nordvest	15	14	11	13	11	13
Non-western countries	55-59 years	Men	Polling area - 7. Katrinedal	3	1	2	1	1	1
Non-western countries	55-59 years	Men	Polling area - 7. Kirkebjerg	1	3	3	5	5	8
Non-western countries	55-59 years	Men	Polling area - 7. Vanløse	8	10	11	15	16	19
Non-western countries	55-59 years	Men	Polling area - 8. Valby	10	9	13	7	7	7
Non-western countries	55-59 years	Men	Polling area - 8. Nord	6	7	4	7	7	8
Non-western countries	55-59 years	Men	Polling area - 8. Syd	12	14	13	14	17	17
Non-western countries	55-59 years	Men	Polling area - 8. Vest	7	10	11	15	18	16
Non-western countries	55-59 years	Men	Polling area - 8. Sydøst	11	9	11	9	11	13
Non-western countries	55-59 years	Men	Polling area - 8. Midt	3	6	7	7	10	13
Non-western countries	55-59 years	Men	Polling area - 9. Vesterbro	10	10	12	8	8	13
Non-western countries	55-59 years	Men	Polling area - 9. Nord	7	7	9	10	8	8
Non-western countries	55-59 years	Men	Polling area - 9. Syd	23	20	21	21	21	20
Non-western countries	55-59 years	Men	Polling area - 9. Øst	2	1	3	7	7	7
Non-western countries	55-59 years	Men	Polling area - 9. Vest	12	15	14	11	15	14
Non-western countries	55-59 years	Men	Polling area - 9. Midt	12	11	13	14	15	15
Non-western countries	55-59 years	Men	Polling area - 9. Sydhavn	2	2	2	3	4	4
