citizenship	age	sex	district	2003Q4	2004Q4	2005Q4	2006Q4	2007Q4	2008Q4
Non-western countries	30-34 years	Women	Polling area - 3. Syd	31	31	28	28	29	26
Non-western countries	30-34 years	Women	Polling area - 3. Øst	20	27	35	29	38	42
Non-western countries	30-34 years	Women	Polling area - 4. Sundbyøster	43	50	51	54	52	60
Non-western countries	30-34 years	Women	Polling area - 4. Nord	126	106	86	85	95	105
Non-western countries	30-34 years	Women	Polling area - 4. Syd	27	28	24	28	30	39
Non-western countries	30-34 years	Women	Polling area - 4. Øst	22	27	29	34	30	34
Non-western countries	30-34 years	Women	Polling area - 5. Nørrebro	55	56	42	43	35	32
Non-western countries	30-34 years	Women	Polling area - 5. Nord	96	91	78	86	75	81
Non-western countries	30-34 years	Women	Polling area - 5. Nørrebrohallen	229	227	199	185	173	161
Non-western countries	30-34 years	Women	Polling area - 5. Syd	61	61	56	52	54	53
Non-western countries	30-34 years	Women	Polling area - 5. Øst	27	26	25	24	25	24
Non-western countries	30-34 years	Women	Polling area - 5. Vest	69	62	46	47	40	42
Non-western countries	30-34 years	Women	Polling area - 5. Nordvest	76	72	62	58	54	57
Non-western countries	30-34 years	Women	Polling area - 6. Bispebjerg	92	90	77	77	78	92
Non-western countries	30-34 years	Women	Polling area - 6. Vest	103	108	96	96	94	75
Non-western countries	30-34 years	Women	Polling area - 6. Nord	61	52	45	48	49	56
Non-western countries	30-34 years	Women	Polling area - 6. Øst	32	23	29	38	41	40
Non-western countries	30-34 years	Women	Polling area - 6. Syd	64	64	65	72	78	79
Non-western countries	30-34 years	Women	Polling area - 7. Brønshøj	8	8	7	8	9	10
Non-western countries	30-34 years	Women	Polling area - 7. Nord	173	158	146	135	119	109
Non-western countries	30-34 years	Women	Polling area - 7. Syd	21	20	26	24	24	23
Non-western countries	30-34 years	Women	Polling area - 7. Øst	29	29	34	49	53	44
Non-western countries	30-34 years	Women	Polling area - 7. Vest	69	73	80	80	77	71
Non-western countries	30-34 years	Women	Polling area - 7. Nordvest	27	26	26	29	38	39
Non-western countries	30-34 years	Women	Polling area - 7. Katrinedal	14	17	14	16	15	22
Non-western countries	30-34 years	Women	Polling area - 7. Kirkebjerg	17	21	20	22	25	19
Non-western countries	30-34 years	Women	Polling area - 7. Vanløse	47	55	48	49	38	37
Non-western countries	30-34 years	Women	Polling area - 8. Valby	64	69	55	36	35	41
Non-western countries	30-34 years	Women	Polling area - 8. Nord	42	41	31	29	36	31
Non-western countries	30-34 years	Women	Polling area - 8. Syd	37	37	35	41	36	41
Non-western countries	30-34 years	Women	Polling area - 8. Vest	39	29	29	26	25	22
Non-western countries	30-34 years	Women	Polling area - 8. Sydøst	34	25	21	25	28	24
Non-western countries	30-34 years	Women	Polling area - 8. Midt	24	28	29	34	29	28
Non-western countries	30-34 years	Women	Polling area - 9. Vesterbro	32	28	29	30	30	29
Non-western countries	30-34 years	Women	Polling area - 9. Nord	55	48	52	51	53	41
Non-western countries	30-34 years	Women	Polling area - 9. Syd	99	90	81	76	83	80
Non-western countries	30-34 years	Women	Polling area - 9. Øst	29	29	25	20	25	26
Non-western countries	30-34 years	Women	Polling area - 9. Vest	49	34	34	32	32	31
Non-western countries	30-34 years	Women	Polling area - 9. Midt	28	23	19	20	20	19
Non-western countries	30-34 years	Women	Polling area - 9. Sydhavn	0	0	0	3	6	22
Non-western countries	35-39 years	Men	Copenhagen total	2108	2094	2036	1976	2039	2084
Non-western countries	35-39 years	Men	District - Indre By	55	59	52	48	56	72
Non-western countries	35-39 years	Men	District - Østerbro	154	150	148	144	149	155
Non-western countries	35-39 years	Men	District - Nørrebro	411	413	391	387	388	368
Non-western countries	35-39 years	Men	District - Vesterbro/Kongens Enghave	249	239	236	217	229	227
Non-western countries	35-39 years	Men	District - Valby	162	176	175	172	173	172
Non-western countries	35-39 years	Men	District - Vanløse	85	83	83	79	75	64
Non-western countries	35-39 years	Men	District - Brønshøj-Husum	221	230	218	260	248	248
Non-western countries	35-39 years	Men	District - Bispebjerg	344	326	308	280	301	331
Non-western countries	35-39 years	Men	District - Amager Øst	149	149	140	133	142	144
Non-western countries	35-39 years	Men	District - Amager Vest	178	175	178	161	188	205
Non-western countries	35-39 years	Men	District - Unlocated	100	94	107	95	90	98
Non-western countries	35-39 years	Men	Polling area - 1. Østerbro	25	22	30	25	24	28
Non-western countries	35-39 years	Men	Polling area - 1. Øst	11	7	7	8	6	9
Non-western countries	35-39 years	Men	Polling area - 1. Nord	14	15	15	11	16	18
Non-western countries	35-39 years	Men	Polling area - 1. Syd	26	31	25	26	20	19
Non-western countries	35-39 years	Men	Polling area - 1. Vest	40	32	29	26	34	45
Non-western countries	35-39 years	Men	Polling area - 1. Nordvest	38	43	42	48	49	36
Non-western countries	35-39 years	Men	Polling area - 2. Sundbyvester	57	49	45	40	51	54
Non-western countries	35-39 years	Men	Polling area - 2. Nord	77	77	81	67	67	77
Non-western countries	35-39 years	Men	Polling area - 2. Syd	10	8	10	9	16	17
Non-western countries	35-39 years	Men	Polling area - 2. Øst	22	28	23	25	29	30
Non-western countries	35-39 years	Men	Polling area - 2. Vest	12	13	19	20	25	27
Non-western countries	35-39 years	Men	Polling area - 3. Indre By	115	113	127	115	106	115
Non-western countries	35-39 years	Men	Polling area - 3. Nord	4	7	8	6	11	12
Non-western countries	35-39 years	Men	Polling area - 3. Syd	17	16	11	8	9	12
Non-western countries	35-39 years	Men	Polling area - 3. Øst	19	17	13	14	20	31
Non-western countries	35-39 years	Men	Polling area - 4. Sundbyøster	39	32	28	31	35	29
Non-western countries	35-39 years	Men	Polling area - 4. Nord	67	76	68	65	71	76
Non-western countries	35-39 years	Men	Polling area - 4. Syd	19	17	21	22	20	19
Non-western countries	35-39 years	Men	Polling area - 4. Øst	24	24	23	15	16	20
Non-western countries	35-39 years	Men	Polling area - 5. Nørrebro	38	43	35	40	39	35
Non-western countries	35-39 years	Men	Polling area - 5. Nord	47	54	62	72	74	72
Non-western countries	35-39 years	Men	Polling area - 5. Nørrebrohallen	130	123	105	101	102	96
Non-western countries	35-39 years	Men	Polling area - 5. Syd	48	47	49	45	47	52
Non-western countries	35-39 years	Men	Polling area - 5. Øst	27	27	30	19	18	16
Non-western countries	35-39 years	Men	Polling area - 5. Vest	54	53	46	46	35	32
Non-western countries	35-39 years	Men	Polling area - 5. Nordvest	67	66	64	64	73	65
Non-western countries	35-39 years	Men	Polling area - 6. Bispebjerg	84	69	69	65	72	84
Non-western countries	35-39 years	Men	Polling area - 6. Vest	87	95	70	63	65	76
Non-western countries	35-39 years	Men	Polling area - 6. Nord	56	50	44	41	55	58
Non-western countries	35-39 years	Men	Polling area - 6. Øst	34	35	35	35	33	36
Non-western countries	35-39 years	Men	Polling area - 6. Syd	83	77	90	76	76	77
Non-western countries	35-39 years	Men	Polling area - 7. Brønshøj	4	7	8	9	8	4
Non-western countries	35-39 years	Men	Polling area - 7. Nord	123	121	109	116	107	103
Non-western countries	35-39 years	Men	Polling area - 7. Syd	22	21	23	19	19	14
Non-western countries	35-39 years	Men	Polling area - 7. Øst	26	26	29	36	40	38
Non-western countries	35-39 years	Men	Polling area - 7. Vest	50	53	45	64	62	66
Non-western countries	35-39 years	Men	Polling area - 7. Nordvest	22	27	35	40	36	39
Non-western countries	35-39 years	Men	Polling area - 7. Katrinedal	8	7	4	4	4	9
Non-western countries	35-39 years	Men	Polling area - 7. Kirkebjerg	18	18	15	19	17	16
Non-western countries	35-39 years	Men	Polling area - 7. Vanløse	33	33	33	32	30	23
Non-western countries	35-39 years	Men	Polling area - 8. Valby	30	32	29	35	26	25
Non-western countries	35-39 years	Men	Polling area - 8. Nord	24	23	27	29	33	30
Non-western countries	35-39 years	Men	Polling area - 8. Syd	24	31	34	29	32	39
Non-western countries	35-39 years	Men	Polling area - 8. Vest	32	27	26	31	31	29
Non-western countries	35-39 years	Men	Polling area - 8. Sydøst	27	32	31	31	36	33
Non-western countries	35-39 years	Men	Polling area - 8. Midt	25	31	28	17	15	16
Non-western countries	35-39 years	Men	Polling area - 9. Vesterbro	22	19	24	22	28	31
Non-western countries	35-39 years	Men	Polling area - 9. Nord	45	35	41	39	42	40
Non-western countries	35-39 years	Men	Polling area - 9. Syd	85	91	89	71	71	78
Non-western countries	35-39 years	Men	Polling area - 9. Øst	25	28	21	27	26	31
Non-western countries	35-39 years	Men	Polling area - 9. Vest	38	31	27	29	28	30
Non-western countries	35-39 years	Men	Polling area - 9. Midt	34	35	33	27	32	13
Non-western countries	35-39 years	Men	Polling area - 9. Sydhavn	0	0	1	2	2	4
Non-western countries	35-39 years	Women	Copenhagen total	1900	1955	1973	1939	2036	2087
Non-western countries	35-39 years	Women	District - Indre By	51	67	63	56	66	73
Non-western countries	35-39 years	Women	District - Østerbro	133	138	127	130	151	182
Non-western countries	35-39 years	Women	District - Nørrebro	453	440	463	432	434	421
Non-western countries	35-39 years	Women	District - Vesterbro/Kongens Enghave	201	193	188	178	183	207
Non-western countries	35-39 years	Women	District - Valby	178	199	199	204	198	181
Non-western countries	35-39 years	Women	District - Vanløse	75	76	75	74	86	84
Non-western countries	35-39 years	Women	District - Brønshøj-Husum	232	247	250	252	267	269
Non-western countries	35-39 years	Women	District - Bispebjerg	241	239	267	262	266	252
Non-western countries	35-39 years	Women	District - Amager Øst	155	161	162	151	150	155
Non-western countries	35-39 years	Women	District - Amager Vest	165	172	167	181	214	237
Non-western countries	35-39 years	Women	District - Unlocated	16	23	12	19	21	26
Non-western countries	35-39 years	Women	Polling area - 1. Østerbro	17	17	21	18	22	25
Non-western countries	35-39 years	Women	Polling area - 1. Øst	10	14	8	8	9	13
Non-western countries	35-39 years	Women	Polling area - 1. Nord	17	21	17	15	16	23
Non-western countries	35-39 years	Women	Polling area - 1. Syd	24	27	19	16	24	21
Non-western countries	35-39 years	Women	Polling area - 1. Vest	26	24	19	25	26	42
Non-western countries	35-39 years	Women	Polling area - 1. Nordvest	39	35	43	48	54	58
Non-western countries	35-39 years	Women	Polling area - 2. Sundbyvester	45	48	50	55	61	59
Non-western countries	35-39 years	Women	Polling area - 2. Nord	64	64	63	61	75	86
Non-western countries	35-39 years	Women	Polling area - 2. Syd	6	4	7	8	12	28
Non-western countries	35-39 years	Women	Polling area - 2. Øst	34	36	33	41	45	37
Non-western countries	35-39 years	Women	Polling area - 2. Vest	16	20	14	16	21	27
Non-western countries	35-39 years	Women	Polling area - 3. Indre By	31	44	29	31	40	45
Non-western countries	35-39 years	Women	Polling area - 3. Nord	8	9	7	4	8	11
Non-western countries	35-39 years	Women	Polling area - 3. Syd	15	23	21	22	19	18
Non-western countries	35-39 years	Women	Polling area - 3. Øst	13	14	18	18	20	25
Non-western countries	35-39 years	Women	Polling area - 4. Sundbyøster	40	38	36	31	26	35
Non-western countries	35-39 years	Women	Polling area - 4. Nord	71	81	91	82	86	82
Non-western countries	35-39 years	Women	Polling area - 4. Syd	19	25	20	20	19	18
Non-western countries	35-39 years	Women	Polling area - 4. Øst	25	17	15	18	19	20
Non-western countries	35-39 years	Women	Polling area - 5. Nørrebro	30	31	37	36	41	36
Non-western countries	35-39 years	Women	Polling area - 5. Nord	72	65	77	76	71	64
Non-western countries	35-39 years	Women	Polling area - 5. Nørrebrohallen	174	166	169	156	153	141
Non-western countries	35-39 years	Women	Polling area - 5. Syd	42	48	49	51	50	60
Non-western countries	35-39 years	Women	Polling area - 5. Øst	29	26	23	15	20	17
Non-western countries	35-39 years	Women	Polling area - 5. Vest	45	43	44	45	47	47
Non-western countries	35-39 years	Women	Polling area - 5. Nordvest	61	61	64	53	52	56
Non-western countries	35-39 years	Women	Polling area - 6. Bispebjerg	54	50	59	60	67	62
Non-western countries	35-39 years	Women	Polling area - 6. Vest	67	72	75	79	69	66
Non-western countries	35-39 years	Women	Polling area - 6. Nord	40	41	51	41	42	37
Non-western countries	35-39 years	Women	Polling area - 6. Øst	23	19	23	28	29	37
Non-western countries	35-39 years	Women	Polling area - 6. Syd	57	57	59	54	59	50
Non-western countries	35-39 years	Women	Polling area - 7. Brønshøj	3	6	5	6	10	7
Non-western countries	35-39 years	Women	Polling area - 7. Nord	127	130	128	131	141	140
Non-western countries	35-39 years	Women	Polling area - 7. Syd	21	20	13	16	17	19
Non-western countries	35-39 years	Women	Polling area - 7. Øst	37	32	41	38	32	36
Non-western countries	35-39 years	Women	Polling area - 7. Vest	42	47	41	49	57	65
Non-western countries	35-39 years	Women	Polling area - 7. Nordvest	24	33	37	31	30	25
Non-western countries	35-39 years	Women	Polling area - 7. Katrinedal	15	12	11	9	9	8
Non-western countries	35-39 years	Women	Polling area - 7. Kirkebjerg	10	12	15	14	15	15
Non-western countries	35-39 years	Women	Polling area - 7. Vanløse	28	31	34	32	42	38
Non-western countries	35-39 years	Women	Polling area - 8. Valby	38	46	44	53	50	42
Non-western countries	35-39 years	Women	Polling area - 8. Nord	36	44	39	35	38	28
Non-western countries	35-39 years	Women	Polling area - 8. Syd	26	31	37	33	34	30
Non-western countries	35-39 years	Women	Polling area - 8. Vest	24	27	28	26	26	27
Non-western countries	35-39 years	Women	Polling area - 8. Sydøst	31	35	35	41	35	36
Non-western countries	35-39 years	Women	Polling area - 8. Midt	23	16	16	16	15	18
Non-western countries	35-39 years	Women	Polling area - 9. Vesterbro	29	24	23	26	25	25
Non-western countries	35-39 years	Women	Polling area - 9. Nord	50	46	33	30	31	40
Non-western countries	35-39 years	Women	Polling area - 9. Syd	56	53	57	49	52	64
Non-western countries	35-39 years	Women	Polling area - 9. Øst	29	23	22	19	13	14
Non-western countries	35-39 years	Women	Polling area - 9. Vest	27	30	29	33	37	36
Non-western countries	35-39 years	Women	Polling area - 9. Midt	10	17	23	20	21	22
Non-western countries	35-39 years	Women	Polling area - 9. Sydhavn	0	0	1	1	4	6
Non-western countries	40-44 years	Men	Copenhagen total	1391	1451	1479	1562	1596	1691
Non-western countries	40-44 years	Men	District - Indre By	33	36	44	45	46	52
Non-western countries	40-44 years	Men	District - Østerbro	108	96	99	103	107	118
Non-western countries	40-44 years	Men	District - Nørrebro	289	289	288	296	304	299
Non-western countries	40-44 years	Men	District - Vesterbro/Kongens Enghave	170	180	187	186	173	189
Non-western countries	40-44 years	Men	District - Valby	119	121	116	122	136	154
Non-western countries	40-44 years	Men	District - Vanløse	52	52	54	67	66	74
Non-western countries	40-44 years	Men	District - Brønshøj-Husum	128	158	170	183	193	204
Non-western countries	40-44 years	Men	District - Bispebjerg	209	217	220	251	240	249
Non-western countries	40-44 years	Men	District - Amager Øst	107	111	96	91	105	108
Non-western countries	40-44 years	Men	District - Amager Vest	126	129	130	135	137	141
Non-western countries	40-44 years	Men	District - Unlocated	50	62	75	83	89	103
Non-western countries	40-44 years	Men	Polling area - 1. Østerbro	11	7	11	14	19	25
Non-western countries	40-44 years	Men	Polling area - 1. Øst	8	8	8	8	9	4
Non-western countries	40-44 years	Men	Polling area - 1. Nord	10	8	9	11	12	10
Non-western countries	40-44 years	Men	Polling area - 1. Syd	12	12	13	18	19	22
Non-western countries	40-44 years	Men	Polling area - 1. Vest	29	29	26	23	14	18
Non-western countries	40-44 years	Men	Polling area - 1. Nordvest	38	32	32	29	34	39
Non-western countries	40-44 years	Men	Polling area - 2. Sundbyvester	42	47	40	44	38	41
Non-western countries	40-44 years	Men	Polling area - 2. Nord	45	47	50	55	61	56
Non-western countries	40-44 years	Men	Polling area - 2. Syd	6	2	5	5	5	11
Non-western countries	40-44 years	Men	Polling area - 2. Øst	24	24	21	18	20	19
Non-western countries	40-44 years	Men	Polling area - 2. Vest	9	9	14	13	13	14
Non-western countries	40-44 years	Men	Polling area - 3. Indre By	60	73	91	98	103	119
Non-western countries	40-44 years	Men	Polling area - 3. Nord	9	6	6	6	8	9
Non-western countries	40-44 years	Men	Polling area - 3. Syd	9	10	11	13	13	17
Non-western countries	40-44 years	Men	Polling area - 3. Øst	5	9	11	11	11	10
Non-western countries	40-44 years	Men	Polling area - 4. Sundbyøster	21	29	30	26	31	38
Non-western countries	40-44 years	Men	Polling area - 4. Nord	59	52	45	41	43	42
Non-western countries	40-44 years	Men	Polling area - 4. Syd	14	18	12	10	18	19
Non-western countries	40-44 years	Men	Polling area - 4. Øst	13	12	9	14	13	9
Non-western countries	40-44 years	Men	Polling area - 5. Nørrebro	34	28	23	25	30	37
Non-western countries	40-44 years	Men	Polling area - 5. Nord	44	44	43	45	46	37
Non-western countries	40-44 years	Men	Polling area - 5. Nørrebrohallen	79	79	77	73	82	95
Non-western countries	40-44 years	Men	Polling area - 5. Syd	31	39	34	41	42	33
Non-western countries	40-44 years	Men	Polling area - 5. Øst	20	19	21	15	14	9
Non-western countries	40-44 years	Men	Polling area - 5. Vest	31	30	34	40	36	37
Non-western countries	40-44 years	Men	Polling area - 5. Nordvest	50	50	56	57	54	51
Non-western countries	40-44 years	Men	Polling area - 6. Bispebjerg	50	52	59	69	73	67
Non-western countries	40-44 years	Men	Polling area - 6. Vest	50	48	53	48	42	47
Non-western countries	40-44 years	Men	Polling area - 6. Nord	30	36	28	35	32	37
Non-western countries	40-44 years	Men	Polling area - 6. Øst	29	22	22	29	25	21
Non-western countries	40-44 years	Men	Polling area - 6. Syd	50	59	58	70	68	77
Non-western countries	40-44 years	Men	Polling area - 7. Brønshøj	8	8	4	5	6	6
Non-western countries	40-44 years	Men	Polling area - 7. Nord	69	75	85	104	113	117
Non-western countries	40-44 years	Men	Polling area - 7. Syd	13	14	13	21	16	17
Non-western countries	40-44 years	Men	Polling area - 7. Øst	17	25	27	23	23	26
Non-western countries	40-44 years	Men	Polling area - 7. Vest	19	30	36	34	39	39
Non-western countries	40-44 years	Men	Polling area - 7. Nordvest	18	22	20	19	15	22
Non-western countries	40-44 years	Men	Polling area - 7. Katrinedal	6	6	5	4	6	5
Non-western countries	40-44 years	Men	Polling area - 7. Kirkebjerg	5	8	9	13	15	17
Non-western countries	40-44 years	Men	Polling area - 7. Vanløse	25	22	25	27	26	29
Non-western countries	40-44 years	Men	Polling area - 8. Valby	20	26	24	23	28	38
Non-western countries	40-44 years	Men	Polling area - 8. Nord	22	17	14	14	18	17
Non-western countries	40-44 years	Men	Polling area - 8. Syd	17	25	19	29	29	21
Non-western countries	40-44 years	Men	Polling area - 8. Vest	14	14	19	15	19	20
Non-western countries	40-44 years	Men	Polling area - 8. Sydøst	27	26	24	26	28	35
Non-western countries	40-44 years	Men	Polling area - 8. Midt	19	13	16	15	14	23
Non-western countries	40-44 years	Men	Polling area - 9. Vesterbro	31	26	17	23	21	15
Non-western countries	40-44 years	Men	Polling area - 9. Nord	38	40	33	32	30	36
Non-western countries	40-44 years	Men	Polling area - 9. Syd	46	56	69	66	64	72
Non-western countries	40-44 years	Men	Polling area - 9. Øst	16	17	24	21	14	11
Non-western countries	40-44 years	Men	Polling area - 9. Vest	24	27	27	28	30	29
Non-western countries	40-44 years	Men	Polling area - 9. Midt	15	14	16	15	12	22
Non-western countries	40-44 years	Men	Polling area - 9. Sydhavn	0	0	1	1	2	4
Non-western countries	40-44 years	Women	Copenhagen total	1288	1364	1352	1400	1448	1543
Non-western countries	40-44 years	Women	District - Indre By	49	43	34	39	38	43
Non-western countries	40-44 years	Women	District - Østerbro	105	104	96	97	110	130
Non-western countries	40-44 years	Women	District - Nørrebro	286	307	297	305	315	332
Non-western countries	40-44 years	Women	District - Vesterbro/Kongens Enghave	165	171	168	160	160	147
Non-western countries	40-44 years	Women	District - Valby	128	125	115	128	130	157
Non-western countries	40-44 years	Women	District - Vanløse	47	54	55	59	50	59
Non-western countries	40-44 years	Women	District - Brønshøj-Husum	136	148	166	175	189	196
Non-western countries	40-44 years	Women	District - Bispebjerg	147	181	182	184	191	192
Non-western countries	40-44 years	Women	District - Amager Øst	109	106	101	116	120	120
Non-western countries	40-44 years	Women	District - Amager Vest	108	116	128	129	135	154
Non-western countries	40-44 years	Women	District - Unlocated	8	9	10	8	10	13
Non-western countries	40-44 years	Women	Polling area - 1. Østerbro	14	19	15	11	9	14
Non-western countries	40-44 years	Women	Polling area - 1. Øst	13	8	5	7	11	9
Non-western countries	40-44 years	Women	Polling area - 1. Nord	8	8	10	13	18	19
Non-western countries	40-44 years	Women	Polling area - 1. Syd	16	12	13	16	17	25
Non-western countries	40-44 years	Women	Polling area - 1. Vest	25	29	23	20	22	23
Non-western countries	40-44 years	Women	Polling area - 1. Nordvest	29	28	30	30	33	40
Non-western countries	40-44 years	Women	Polling area - 2. Sundbyvester	38	35	39	36	36	46
Non-western countries	40-44 years	Women	Polling area - 2. Nord	40	46	46	47	45	44
Non-western countries	40-44 years	Women	Polling area - 2. Syd	4	4	6	5	7	12
Non-western countries	40-44 years	Women	Polling area - 2. Øst	19	22	28	29	33	33
Non-western countries	40-44 years	Women	Polling area - 2. Vest	7	9	9	12	14	19
Non-western countries	40-44 years	Women	Polling area - 3. Indre By	21	23	19	19	22	23
Non-western countries	40-44 years	Women	Polling area - 3. Nord	8	7	4	5	6	8
Non-western countries	40-44 years	Women	Polling area - 3. Syd	14	12	12	12	10	13
Non-western countries	40-44 years	Women	Polling area - 3. Øst	14	10	9	11	10	12
Non-western countries	40-44 years	Women	Polling area - 4. Sundbyøster	23	23	27	29	37	42
Non-western countries	40-44 years	Women	Polling area - 4. Nord	61	54	43	53	48	49
Non-western countries	40-44 years	Women	Polling area - 4. Syd	10	12	18	19	20	14
Non-western countries	40-44 years	Women	Polling area - 4. Øst	15	17	13	15	15	15
Non-western countries	40-44 years	Women	Polling area - 5. Nørrebro	36	34	30	31	24	31
Non-western countries	40-44 years	Women	Polling area - 5. Nord	44	50	39	45	46	49
Non-western countries	40-44 years	Women	Polling area - 5. Nørrebrohallen	95	98	101	103	103	115
Non-western countries	40-44 years	Women	Polling area - 5. Syd	33	30	26	26	33	35
Non-western countries	40-44 years	Women	Polling area - 5. Øst	12	20	19	21	20	14
Non-western countries	40-44 years	Women	Polling area - 5. Vest	32	34	35	28	37	34
Non-western countries	40-44 years	Women	Polling area - 5. Nordvest	34	41	47	51	52	54
Non-western countries	40-44 years	Women	Polling area - 6. Bispebjerg	29	37	37	43	44	41
Non-western countries	40-44 years	Women	Polling area - 6. Vest	36	46	45	50	50	53
Non-western countries	40-44 years	Women	Polling area - 6. Nord	18	26	28	31	37	34
Non-western countries	40-44 years	Women	Polling area - 6. Øst	13	20	20	20	22	19
Non-western countries	40-44 years	Women	Polling area - 6. Syd	51	52	52	40	38	45
Non-western countries	40-44 years	Women	Polling area - 7. Brønshøj	11	6	10	9	5	4
Non-western countries	40-44 years	Women	Polling area - 7. Nord	70	85	94	91	99	93
Non-western countries	40-44 years	Women	Polling area - 7. Syd	14	16	13	14	13	12
Non-western countries	40-44 years	Women	Polling area - 7. Øst	24	26	24	26	32	38
Non-western countries	40-44 years	Women	Polling area - 7. Vest	20	24	23	31	32	36
Non-western countries	40-44 years	Women	Polling area - 7. Nordvest	15	11	19	22	23	28
Non-western countries	40-44 years	Women	Polling area - 7. Katrinedal	3	5	8	13	8	10
Non-western countries	40-44 years	Women	Polling area - 7. Kirkebjerg	9	8	8	8	8	11
Non-western countries	40-44 years	Women	Polling area - 7. Vanløse	17	21	22	20	19	23
Non-western countries	40-44 years	Women	Polling area - 8. Valby	29	31	27	28	26	31
Non-western countries	40-44 years	Women	Polling area - 8. Nord	19	21	15	23	24	35
Non-western countries	40-44 years	Women	Polling area - 8. Syd	25	24	25	28	29	30
Non-western countries	40-44 years	Women	Polling area - 8. Vest	21	18	15	13	13	20
Non-western countries	40-44 years	Women	Polling area - 8. Sydøst	22	19	18	19	22	23
Non-western countries	40-44 years	Women	Polling area - 8. Midt	12	12	15	17	16	18
Non-western countries	40-44 years	Women	Polling area - 9. Vesterbro	27	26	24	24	26	19
Non-western countries	40-44 years	Women	Polling area - 9. Nord	30	32	39	43	44	41
Non-western countries	40-44 years	Women	Polling area - 9. Syd	57	58	48	44	39	39
Non-western countries	40-44 years	Women	Polling area - 9. Øst	15	17	20	20	17	13
Non-western countries	40-44 years	Women	Polling area - 9. Vest	26	25	27	21	21	22
Non-western countries	40-44 years	Women	Polling area - 9. Midt	10	13	10	8	12	8
Non-western countries	40-44 years	Women	Polling area - 9. Sydhavn	0	0	0	0	1	5
Non-western countries	45-49 years	Men	Copenhagen total	898	908	990	1018	1112	1120
Non-western countries	45-49 years	Men	District - Indre By	24	25	30	25	30	27
Non-western countries	45-49 years	Men	District - Østerbro	69	68	65	71	79	78
Non-western countries	45-49 years	Men	District - Nørrebro	202	195	193	196	209	213
Non-western countries	45-49 years	Men	District - Vesterbro/Kongens Enghave	98	109	127	120	149	144
Non-western countries	45-49 years	Men	District - Valby	84	83	93	107	99	106
Non-western countries	45-49 years	Men	District - Vanløse	41	40	36	32	34	36
Non-western countries	45-49 years	Men	District - Brønshøj-Husum	82	78	103	100	106	115
Non-western countries	45-49 years	Men	District - Bispebjerg	116	143	155	154	173	174
Non-western countries	45-49 years	Men	District - Amager Øst	75	66	70	75	81	81
Non-western countries	45-49 years	Men	District - Amager Vest	73	70	83	92	106	103
Non-western countries	45-49 years	Men	District - Unlocated	34	31	35	46	46	43
Non-western countries	45-49 years	Men	Polling area - 1. Østerbro	7	8	9	10	7	7
Non-western countries	45-49 years	Men	Polling area - 1. Øst	2	7	7	7	9	10
Non-western countries	45-49 years	Men	Polling area - 1. Nord	6	5	6	6	7	8
Non-western countries	45-49 years	Men	Polling area - 1. Syd	13	7	6	5	8	9
Non-western countries	45-49 years	Men	Polling area - 1. Vest	19	20	15	21	22	22
Non-western countries	45-49 years	Men	Polling area - 1. Nordvest	22	21	22	22	26	22
Non-western countries	45-49 years	Men	Polling area - 2. Sundbyvester	21	25	27	32	33	32
Non-western countries	45-49 years	Men	Polling area - 2. Nord	32	27	33	35	41	40
Non-western countries	45-49 years	Men	Polling area - 2. Syd	2	2	6	5	5	5
Non-western countries	45-49 years	Men	Polling area - 2. Øst	12	11	12	12	18	19
Non-western countries	45-49 years	Men	Polling area - 2. Vest	6	5	5	8	9	7
Non-western countries	45-49 years	Men	Polling area - 3. Indre By	45	43	49	59	60	52
Non-western countries	45-49 years	Men	Polling area - 3. Nord	0	1	5	7	8	5
Non-western countries	45-49 years	Men	Polling area - 3. Syd	7	7	8	2	3	6
Non-western countries	45-49 years	Men	Polling area - 3. Øst	6	5	3	3	5	7
Non-western countries	45-49 years	Men	Polling area - 4. Sundbyøster	26	20	18	23	20	22
Non-western countries	45-49 years	Men	Polling area - 4. Nord	31	32	35	34	39	39
Non-western countries	45-49 years	Men	Polling area - 4. Syd	8	6	10	10	15	12
Non-western countries	45-49 years	Men	Polling area - 4. Øst	10	8	7	8	7	8
Non-western countries	45-49 years	Men	Polling area - 5. Nørrebro	23	18	20	19	19	22
Non-western countries	45-49 years	Men	Polling area - 5. Nord	36	42	36	28	37	37
Non-western countries	45-49 years	Men	Polling area - 5. Nørrebrohallen	60	48	54	59	56	50
Non-western countries	45-49 years	Men	Polling area - 5. Syd	29	26	24	23	24	28
Non-western countries	45-49 years	Men	Polling area - 5. Øst	7	10	13	17	15	17
Non-western countries	45-49 years	Men	Polling area - 5. Vest	17	16	11	15	17	17
Non-western countries	45-49 years	Men	Polling area - 5. Nordvest	30	35	35	35	41	42
Non-western countries	45-49 years	Men	Polling area - 6. Bispebjerg	23	28	37	37	39	48
Non-western countries	45-49 years	Men	Polling area - 6. Vest	32	39	38	31	31	35
Non-western countries	45-49 years	Men	Polling area - 6. Nord	21	25	24	26	27	28
Non-western countries	45-49 years	Men	Polling area - 6. Øst	10	18	18	27	29	25
Non-western countries	45-49 years	Men	Polling area - 6. Syd	30	33	38	33	47	38
Non-western countries	45-49 years	Men	Polling area - 7. Brønshøj	0	1	4	5	4	3
Non-western countries	45-49 years	Men	Polling area - 7. Nord	41	38	49	46	54	58
